season,week,game_id,team,sack_rate_roll6,qb_hit_rate_roll6,tfl_rate_roll6
2018,17,2018_17_CIN_PIT,PIT,0.09109598320124634,0.1816359592675382,0.0
2019,1,2019_01_PIT_NE,PIT,,,
2019,2,2019_02_SEA_PIT,PIT,,,
2019,3,2019_03_PIT_SF,PIT,,,
2019,4,2019_04_CIN_PIT,PIT,,,
2019,5,2019_05_BAL_PIT,PIT,,,
2019,6,2019_06_PIT_LAC,PIT,,,
2019,8,2019_08_MIA_PIT,PIT,0.08511634564266142,0.1775371801687591,0.0
2019,9,2019_09_IND_PIT,PIT,0.09827424037950354,0.19946700473016263,0.0
2019,10,2019_10_LA_PIT,PIT,0.10370274580800898,0.209862015125173,0.0
2019,11,2019_11_PIT_CLE,PIT,0.11314499438069232,0.2020666703733065,0.0
2019,12,2019_12_PIT_CIN,PIT,0.08856586980156773,0.17647744478408092,0.0
2019,13,2019_13_CLE_PIT,PIT,0.08553556677126473,0.19617441448105064,0.0
2019,14,2019_14_PIT_ARI,PIT,0.10319938443508236,0.20757042587706206,0.0
2019,15,2019_15_BUF_PIT,PIT,0.10946504859548338,0.1922822053256836,0.0
2019,16,2019_16_PIT_NYJ,PIT,0.09335278248321727,0.18188719493067318,0.0
2019,17,2019_17_PIT_BAL,PIT,0.09076479076479076,0.19094516594516595,0.0
2020,1,2020_01_PIT_NYG,PIT,,,
2020,2,2020_02_DEN_PIT,PIT,,,
2020,3,2020_03_HOU_PIT,PIT,,,
2020,5,2020_05_PHI_PIT,PIT,,,
2020,6,2020_06_CLE_PIT,PIT,,,
2020,7,2020_07_PIT_TEN,PIT,,,
2020,8,2020_08_PIT_BAL,PIT,0.11275108608885204,0.2622454918997472,0.0
2020,9,2020_09_PIT_DAL,PIT,0.12247330831107427,0.2794908622701176,0.0
2020,10,2020_10_CIN_PIT,PIT,0.10598394660894661,0.24899440836940834,0.0
2020,11,2020_11_PIT_JAX,PIT,0.0950937950937951,0.2257936507936508,0.0
2020,12,2020_12_BAL_PIT,PIT,0.0837995337995338,0.21602564102564104,0.0
2020,13,2020_13_WAS_PIT,PIT,0.08677572427572428,0.2192498473748474,0.0
2020,14,2020_14_PIT_BUF,PIT,0.08687879580736724,0.2179099174634889,0.0
2020,15,2020_15_PIT_CIN,PIT,0.0698333412619127,0.18997431140288282,0.0
2020,16,2020_16_IND_PIT,PIT,0.08372223015080156,0.2233076447362162,0.0
2020,17,2020_17_PIT_CLE,PIT,0.0899382363668078,0.22340476983334126,0.0
2021,1,2021_01_PIT_BUF,PIT,,,
2021,2,2021_02_LV_PIT,PIT,,,
2021,3,2021_03_CIN_PIT,PIT,,,
2021,4,2021_04_PIT_GB,PIT,,,
2021,5,2021_05_DEN_PIT,PIT,,,
2021,6,2021_06_SEA_PIT,PIT,,,
2021,8,2021_08_PIT_CLE,PIT,0.06127938445011616,0.12783014409030669,0.0
2021,9,2021_09_CHI_PIT,PIT,0.07106774423847594,0.12694830987513914,0.0
2021,10,2021_10_DET_PIT,PIT,0.07814573569146739,0.14724745517428445,0.0
2021,11,2021_11_PIT_LAC,PIT,0.10113424143859384,0.18173021379497412,0.0
2021,12,2021_12_PIT_CIN,PIT,0.09606566660257715,0.16731955984943644,0.0
2021,13,2021_13_BAL_PIT,PIT,0.10028126431410982,0.16551287511592241,0.0
2021,14,2021_14_PIT_MIN,PIT,0.10368466771751321,0.16731467691772425,0.0
2021,15,2021_15_TEN_PIT,PIT,0.08463704866989415,0.17576321762432945,0.0
2021,16,2021_16_PIT_KC,PIT,0.08753056718841268,0.16650395836507018,0.0
2021,17,2021_17_CLE_PIT,PIT,0.07495872810795291,0.14764619974438054,0.0
2021,18,2021_18_PIT_BAL,PIT,0.09912168374047807,0.17114941597396985,0.0
2022,1,2022_01_PIT_CIN,PIT,,,
2022,2,2022_02_NE_PIT,PIT,,,
2022,3,2022_03_PIT_CLE,PIT,,,
2022,4,2022_04_NYJ_PIT,PIT,,,
2022,5,2022_05_PIT_BUF,PIT,,,
2022,6,2022_06_TB_PIT,PIT,,,
2022,7,2022_07_PIT_MIA,PIT,0.04136459605789622,0.10981713831052675,0.0
2022,8,2022_08_PIT_PHI,PIT,0.022238912997786926,0.08452439826368835,0.0
2022,10,2022_10_NO_PIT,PIT,0.037390428149302074,0.09044070417999427,0.0
2022,11,2022_11_CIN_PIT,PIT,0.038400529159403084,0.08640030013959021,0.0
2022,12,2022_12_PIT_IND,PIT,0.04214464554793539,0.08447475456834504,0.0
2022,13,2022_13_PIT_ATL,PIT,0.05565815906144891,0.11588116097475144,0.0
2022,14,2022_14_BAL_PIT,PIT,0.05457288774361946,0.12316798268017781,0.0
2022,15,2022_15_PIT_CAR,PIT,0.07211674739274226,0.14472186739195725,0.0
2022,16,2022_16_LV_PIT,PIT,0.08165659026591847,0.15538404472080125,0.0
2022,17,2022_17_PIT_BAL,PIT,0.0856969943063225,0.1695254588622154,0.0
2022,18,2022_18_CLE_PIT,PIT,0.08514267058126707,0.16786248768704906,0.0
2023,1,2023_01_SF_PIT,PIT,,,
2023,2,2023_02_CLE_PIT,PIT,,,
2023,3,2023_03_PIT_LV,PIT,,,
2023,4,2023_04_PIT_HOU,PIT,,,
2023,5,2023_05_BAL_PIT,PIT,,,
2023,7,2023_07_PIT_LA,PIT,,,
2023,8,2023_08_JAX_PIT,PIT,0.0772592551513359,0.1804252118098291,0.0
2023,9,2023_09_TEN_PIT,PIT,0.07591996943705018,0.16301449752411482,0.0
2023,10,2023_10_GB_PIT,PIT,0.06968471497125982,0.16191911498282732,0.0
2023,11,2023_11_PIT_CLE,PIT,0.06014431344479557,0.15503343388111834,0.0
2023,12,2023_12_PIT_CIN,PIT,0.06393219223267436,0.13792688451650448,0.0
2023,13,2023_13_ARI_PIT,PIT,0.07028139858188072,0.14189513848475843,0.0
2023,14,2023_14_NE_PIT,PIT,0.07319806524854738,0.14772847181809176,0.0
2023,15,2023_15_PIT_IND,PIT,0.0700234620739442,0.13979196388158385,0.0
2023,16,2023_16_CIN_PIT,PIT,0.07064861836301649,0.12791399438921078,0.0
2023,17,2023_17_PIT_SEA,PIT,0.07745314293000127,0.13657429838355503,0.0
2023,18,2023_18_PIT_BAL,PIT,0.07856722492643621,0.16554043029086343,0.0
2024,1,2024_01_PIT_ATL,PIT,,,
2024,2,2024_02_PIT_DEN,PIT,,,
2024,3,2024_03_LAC_PIT,PIT,,,
2024,4,2024_04_PIT_IND,PIT,,,
2024,5,2024_05_DAL_PIT,PIT,,,
2024,6,2024_06_PIT_LV,PIT,,,
2024,7,2024_07_NYJ_PIT,PIT,0.07620778245778247,0.1857468994968995,0.0
2024,8,2024_08_NYG_PIT,PIT,0.06836806120342706,0.17660055803348487,0.0
2024,10,2024_10_PIT_WAS,PIT,0.0748629281634103,0.1915806544089301,0.0
2024,11,2024_11_BAL_PIT,PIT,0.055043108343590476,0.17194101476929044,0.0
2024,12,2024_12_PIT_CLE,PIT,0.05388570093618308,0.16846879254706823,0.0
2024,13,2024_13_PIT_CIN,PIT,0.05186549891598105,0.17907485315312885,0.0
2024,14,2024_14_CLE_PIT,PIT,0.06377026082074295,0.2108208848991606,0.0
2024,15,2024_15_PIT_PHI,PIT,0.07106885653397281,0.20102783242318126,0.0
2024,16,2024_16_PIT_BAL,PIT,0.06985069485069485,0.17832572832572832,0.0
2024,17,2024_17_KC_PIT,PIT,0.06328162578162579,0.1512987012987013,0.0
2024,18,2024_18_CIN_PIT,PIT,0.05402236652236653,0.13206793206793208,0.0
2016,1,2016_01_MIA_SEA,SEA,,,
2016,2,2016_02_SEA_LA,SEA,,,
2016,3,2016_03_SF_SEA,SEA,,,
2016,4,2016_04_SEA_NYJ,SEA,,,
2016,6,2016_06_ATL_SEA,SEA,,,
2016,7,2016_07_SEA_ARI,SEA,,,
2016,8,2016_08_SEA_NO,SEA,0.08154750386328825,0.19144017504583058,0.0
2016,9,2016_09_BUF_SEA,SEA,0.06580962976628103,0.1604804227238492,0.0
2016,10,2016_10_SEA_NE,SEA,0.06959750855415982,0.17310668535011178,0.0
2016,11,2016_11_PHI_SEA,SEA,0.07940143012278728,0.17447923436971965,0.0
2016,12,2016_12_SEA_TB,SEA,0.0715310597524169,0.16545145659194185,0.0
2016,13,2016_13_CAR_SEA,SEA,0.05703830612922849,0.1362071501737224,0.0
2016,14,2016_14_SEA_GB,SEA,0.04445968977702724,0.1281072835832898,0.0
2016,15,2016_15_LA_SEA,SEA,0.04209801636272225,0.13418015807721692,0.0
2016,16,2016_16_ARI_SEA,SEA,0.040252639517345395,0.12194239583945465,0.0
2016,17,2016_17_SEA_SF,SEA,0.036401098901098904,0.1429507992007992,0.0
2017,1,2017_01_SEA_GB,SEA,,,
2017,2,2017_02_SF_SEA,SEA,,,
2017,3,2017_03_SEA_TEN,SEA,,,
2017,4,2017_04_IND_SEA,SEA,,,
2017,5,2017_05_SEA_LA,SEA,,,
2017,7,2017_07_SEA_NYG,SEA,,,
2017,8,2017_08_HOU_SEA,SEA,0.05210790940336882,0.14124233395825278,0.0
2017,9,2017_09_WAS_SEA,SEA,0.06142467958970422,0.1455901600452093,0.0
2017,10,2017_10_SEA_ARI,SEA,0.07695745374316804,0.1676466993431279,0.0
2017,11,2017_11_ATL_SEA,SEA,0.08376017483160342,0.19645197145197146,0.0
2017,12,2017_12_SEA_SF,SEA,0.0745610406324692,0.1748069498069498,0.0
2017,13,2017_13_PHI_SEA,SEA,0.07938622652077802,0.2077131355370558,0.0
2017,14,2017_14_SEA_JAX,SEA,0.08563622652077801,0.22785202442594468,0.0
2017,15,2017_15_LA_SEA,SEA,0.061826702711254206,0.2006915305987842,0.0
2017,16,2017_16_SEA_DAL,SEA,0.04813300901756051,0.16897981888707247,0.0
2017,17,2017_17_ARI_SEA,SEA,0.058874147578247944,0.1700539327431412,0.0
2018,1,2018_01_SEA_DEN,SEA,,,
2018,2,2018_02_SEA_CHI,SEA,,,
2018,3,2018_03_DAL_SEA,SEA,,,
2018,4,2018_04_SEA_ARI,SEA,,,
2018,5,2018_05_LA_SEA,SEA,,,
2018,6,2018_06_SEA_OAK,SEA,,,
2018,8,2018_08_SEA_DET,SEA,0.07282336032336033,0.16513585263585265,0.0
2018,9,2018_09_LAC_SEA,SEA,0.08028460063343784,0.15980639527151155,0.0
2018,10,2018_10_SEA_LA,SEA,0.0825195942477418,0.17928276819616032,0.0
2018,11,2018_11_GB_SEA,SEA,0.06928215418103345,0.15280788806274362,0.0
2018,12,2018_12_SEA_CAR,SEA,0.0871392970381763,0.13971264996750551,0.0
2018,13,2018_13_SF_SEA,SEA,0.08208879198767126,0.13516719542205097,0.0
2018,14,2018_14_MIN_SEA,SEA,0.06486568652927167,0.14037828886843853,0.0
2018,15,2018_15_SEA_SF,SEA,0.06276158907633701,0.15820774623277964,0.0
2018,16,2018_16_KC_SEA,SEA,0.0668923362027738,0.18155544738220494,0.0
2018,17,2018_17_ARI_SEA,SEA,0.06282729555236728,0.21001073193505046,0.0
2019,1,2019_01_CIN_SEA,SEA,,,
2019,2,2019_02_SEA_PIT,SEA,,,
2019,3,2019_03_NO_SEA,SEA,,,
2019,4,2019_04_SEA_ARI,SEA,,,
2019,5,2019_05_LA_SEA,SEA,,,
2019,6,2019_06_SEA_CLE,SEA,,,
2019,7,2019_07_BAL_SEA,SEA,0.03802910052910053,0.07805061595788414,0.0
2019,8,2019_08_SEA_ATL,SEA,0.031084656084656086,0.07408236198963015,0.0
2019,9,2019_09_TB_SEA,SEA,0.032407407407407406,0.08565643606370422,0.0
2019,10,2019_10_SEA_SF,SEA,0.03965378421900161,0.08418032226874987,0.0
2019,12,2019_12_SEA_PHI,SEA,0.03716090672612412,0.08987832796675554,0.0
2019,13,2019_13_MIN_SEA,SEA,0.047577573392790784,0.10412152524566713,0.0
2019,14,2019_14_SEA_LA,SEA,0.047577573392790784,0.13043731471935133,0.0
2019,15,2019_15_SEA_CAR,SEA,0.03964106545628285,0.1433341401161767,0.0
2019,16,2019_16_ARI_SEA,SEA,0.03756465349614996,0.13412871375958757,0.0
2019,17,2019_17_SF_SEA,SEA,0.041812529558118976,0.1347534014157595,0.0
2020,1,2020_01_SEA_ATL,SEA,,,
2020,2,2020_02_NE_SEA,SEA,,,
2020,3,2020_03_DAL_SEA,SEA,,,
2020,4,2020_04_SEA_MIA,SEA,,,
2020,5,2020_05_MIN_SEA,SEA,,,
2020,7,2020_07_SEA_ARI,SEA,,,
2020,8,2020_08_SF_SEA,SEA,0.030558073671175575,0.10329162148870995,0.0
2020,9,2020_09_SEA_BUF,SEA,0.035821231565912416,0.1095294382528425,0.0
2020,10,2020_10_SEA_LA,SEA,0.058043453788134636,0.12434425306765733,0.0
2020,11,2020_11_ARI_SEA,SEA,0.06498789823257908,0.11323314195654621,0.0
2020,12,2020_12_SEA_PHI,SEA,0.07255291005291005,0.12142857142857144,0.0
2020,13,2020_13_NYG_SEA,SEA,0.07987891737891738,0.14401709401709403,0.0
2020,14,2020_14_NYJ_SEA,SEA,0.09321225071225071,0.1706837606837607,0.0
2020,15,2020_15_SEA_WAS,SEA,0.09934251891148443,0.17553688967482073,0.0
2020,16,2020_16_LA_SEA,SEA,0.08471602801380711,0.16197756764092242,0.0
2020,17,2020_17_SEA_SF,SEA,0.08308559323119839,0.17791959662642964,0.0
2021,1,2021_01_SEA_IND,SEA,,,
2021,2,2021_02_TEN_SEA,SEA,,,
2021,3,2021_03_SEA_MIN,SEA,,,
2021,4,2021_04_SEA_SF,SEA,,,
2021,5,2021_05_LA_SEA,SEA,,,
2021,6,2021_06_SEA_PIT,SEA,,,
2021,7,2021_07_NO_SEA,SEA,0.044299476748651305,0.12923092487680363,0.0
2021,8,2021_08_JAX_SEA,SEA,0.041113363806440796,0.09758952738174759,0.0
2021,10,2021_10_SEA_GB,SEA,0.03251575985999964,0.08779389665588429,0.0
2021,11,2021_11_ARI_SEA,SEA,0.03262822049877607,0.0926297041232707,0.0
2021,12,2021_12_SEA_WAS,SEA,0.03212265932587415,0.09111302060456494,0.0
2021,13,2021_13_SF_SEA,SEA,0.03236632404322308,0.0872143851269821,0.0
2021,14,2021_14_SEA_HOU,SEA,0.03367762747883808,0.09927837673464011,0.0
2021,15,2021_15_SEA_LA,SEA,0.03120456618224737,0.1033412631504677,0.0
2021,16,2021_16_CHI_SEA,SEA,0.048376283353964544,0.1124321722413768,0.0
2021,17,2021_17_DET_SEA,SEA,0.06065698510835051,0.1280023476799733,0.0
2021,18,2021_18_SEA_ARI,SEA,0.05341060829675631,0.1281930418065942,0.0
2022,1,2022_01_DEN_SEA,SEA,,,
2022,2,2022_02_SEA_SF,SEA,,,
2022,3,2022_03_ATL_SEA,SEA,,,
2022,4,2022_04_SEA_DET,SEA,,,
2022,5,2022_05_SEA_NO,SEA,,,
2022,6,2022_06_ARI_SEA,SEA,,,
2022,7,2022_07_SEA_LAC,SEA,0.0696158790092056,0.17153578474104259,0.0
2022,8,2022_08_NYG_SEA,SEA,0.07129938069270729,0.16592411246270364,0.0
2022,9,2022_09_SEA_ARI,SEA,0.08778086217418878,0.176294482833074,0.0
2022,10,2022_10_SEA_TB,SEA,0.0868750650727395,0.15364955529684213,0.0
2022,12,2022_12_LV_SEA,SEA,0.08290681110448551,0.14730034894763577,0.0
2022,13,2022_13_SEA_LA,SEA,0.08100105919873363,0.13326708491437175,0.0
2022,14,2022_14_CAR_SEA,SEA,0.07996746746746747,0.15613530196863531,0.0
2022,15,2022_15_SF_SEA,SEA,0.08352872102872104,0.15708496958496956,0.0
2022,16,2022_16_SEA_KC,SEA,0.06655341238674573,0.13856645106645107,0.0
2022,17,2022_17_NYJ_SEA,SEA,0.051467205490194005,0.13497449704346257,0.0
2022,18,2022_18_LA_SEA,SEA,0.06480053882352732,0.159418941487907,0.0
2023,1,2023_01_LA_SEA,SEA,,,
2023,2,2023_02_SEA_DET,SEA,,,
2023,3,2023_03_CAR_SEA,SEA,,,
2023,4,2023_04_SEA_NYG,SEA,,,
2023,6,2023_06_SEA_CIN,SEA,,,
2023,7,2023_07_ARI_SEA,SEA,,,
2023,8,2023_08_CLE_SEA,SEA,0.08864822544719007,0.1676047920223934,0.0
2023,9,2023_09_SEA_BAL,SEA,0.10293393973290436,0.20645190981687964,0.0
2023,10,2023_10_WAS_SEA,SEA,0.09882689150820907,0.17942488278985258,0.0
2023,11,2023_11_SEA_LA,SEA,0.10126846806907408,0.1698329748721686,0.0
2023,12,2023_12_SF_SEA,SEA,0.06573606066166669,0.13360612302031674,0.0
2023,13,2023_13_SEA_DAL,SEA,0.05778649925815791,0.14292629845891325,0.0
2023,14,2023_14_SEA_SF,SEA,0.054735393232223505,0.13758686291352804,0.0
2023,15,2023_15_PHI_SEA,SEA,0.05711634561317589,0.1288567041833693,0.0
2023,16,2023_16_SEA_TEN,SEA,0.05221438482886217,0.1288567041833693,0.0
2023,17,2023_17_PIT_SEA,SEA,0.07187911725955204,0.151530248133509,0.0
2023,18,2023_18_SEA_ARI,SEA,0.07333745059288538,0.14923858146684232,0.0
2024,1,2024_01_DEN_SEA,SEA,,,
2024,2,2024_02_SEA_NE,SEA,,,
2024,3,2024_03_MIA_SEA,SEA,,,
2024,4,2024_04_SEA_DET,SEA,,,
2024,5,2024_05_NYG_SEA,SEA,,,
2024,6,2024_06_SF_SEA,SEA,,,
2024,7,2024_07_SEA_ATL,SEA,0.0867989999568947,0.19845857477436424,0.0
2024,8,2024_08_BUF_SEA,SEA,0.09204375520164994,0.2066170829328724,0.0
2024,9,2024_09_LA_SEA,SEA,0.08013899329688803,0.1677281940439835,0.0
2024,11,2024_11_SEA_SF,SEA,0.053823203823203825,0.1416117666117666,0.0
2024,12,2024_12_ARI_SEA,SEA,0.04220704220704221,0.13353095853095853,0.0
2024,13,2024_13_SEA_NYJ,SEA,0.04853479853479853,0.13481795981795983,0.0
2024,14,2024_14_SEA_ARI,SEA,0.05666487983561155,0.13539867991087504,0.0
2024,15,2024_15_GB_SEA,SEA,0.052177700348432055,0.1177704747826699,0.0
2024,16,2024_16_MIN_SEA,SEA,0.04741579558652729,0.15480751181970695,0.0
2024,17,2024_17_SEA_CHI,SEA,0.0605736903233694,0.15899411469052036,0.0
2024,18,2024_18_SEA_LA,SEA,0.08279591254559161,0.18439094008734572,0.0
2016,1,2016_01_LA_SF,SF,,,
2016,2,2016_02_SF_CAR,SF,,,
2016,3,2016_03_SF_SEA,SF,,,
2016,4,2016_04_DAL_SF,SF,,,
2016,5,2016_05_ARI_SF,SF,,,
2016,6,2016_06_SF_BUF,SF,,,
2016,7,2016_07_TB_SF,SF,0.055095685900118686,0.1453441939441049,0.0
2016,9,2016_09_NO_SF,SF,0.056503343557776343,0.16448833808824903,0.0
2016,10,2016_10_SF_ARI,SF,0.05660496957403651,0.15229321613702954,0.0
2016,11,2016_11_NE_SF,SF,0.05333699571782737,0.1359533468559838,0.0
2016,12,2016_12_SF_MIA,SF,0.04759811479960641,0.12363866488563467,0.0
2016,13,2016_13_SF_CHI,SF,0.05226765502949147,0.09957257293161166,0.0
2016,14,2016_14_NYJ_SF,SF,0.04437291818738621,0.09489421035851225,0.0
2016,15,2016_15_SF_ATL,SF,0.05834649542315856,0.09387795019591061,0.0
2016,16,2016_16_SF_LA,SF,0.06084649542315856,0.11387795019591063,0.0
2016,17,2016_17_SEA_SF,SF,0.07812007152026407,0.14842510239012163,0.0
2017,1,2017_01_CAR_SF,SF,,,
2017,2,2017_02_SF_SEA,SF,,,
2017,3,2017_03_LA_SF,SF,,,
2017,4,2017_04_SF_ARI,SF,,,
2017,5,2017_05_SF_IND,SF,,,
2017,6,2017_06_SF_WAS,SF,,,
2017,7,2017_07_DAL_SF,SF,0.05137844611528822,0.18344611528822055,0.0
2017,8,2017_08_SF_PHI,SF,0.05137844611528822,0.1820175438596491,0.0
2017,9,2017_09_ARI_SF,SF,0.0533625730994152,0.17474241158451684,0.0
2017,10,2017_10_NYG_SF,SF,0.0533625730994152,0.1957741576162629,0.0
2017,12,2017_12_SEA_SF,SF,0.04831871345029239,0.16982386521860207,0.0
2017,13,2017_13_SF_CHI,SF,0.03077485380116959,0.1597619457139581,0.0
2017,14,2017_14_SF_HOU,SF,0.045996732026143794,0.1530539993775288,0.0
2017,15,2017_15_TEN_SF,SF,0.058191853977363296,0.1696045220256124,0.0
2017,16,2017_16_JAX_SF,SF,0.04920492587278814,0.1568049577554599,0.0
2017,17,2017_17_SF_LA,SF,0.052410054077916345,0.13394170989221205,0.0
2018,1,2018_01_SF_MIN,SF,,,
2018,2,2018_02_DET_SF,SF,,,
2018,3,2018_03_SF_KC,SF,,,
2018,4,2018_04_SF_LAC,SF,,,
2018,5,2018_05_ARI_SF,SF,,,
2018,6,2018_06_SF_GB,SF,,,
2018,7,2018_07_LA_SF,SF,0.04789383090776819,0.13263440489050246,0.0
2018,8,2018_08_SF_ARI,SF,0.04173998475392204,0.13126688352298108,0.0
2018,9,2018_09_OAK_SF,SF,0.04704301505695233,0.14566082291692048,0.0
2018,10,2018_10_NYG_SF,SF,0.08037634839028567,0.15503582291692047,0.0
2018,12,2018_12_SF_TB,SF,0.0815196410732125,0.15846570096570098,0.0
2018,13,2018_13_SF_SEA,SF,0.07938288893646037,0.15846570096570095,0.0
2018,14,2018_14_DEN_SF,SF,0.0941788073038073,0.1929895104895105,0.0
2018,15,2018_15_SEA_SF,SF,0.0950878982128982,0.21086829836829837,0.0
2018,16,2018_16_CHI_SF,SF,0.09843014420220303,0.20886295077471548,0.0
2018,17,2018_17_SF_LA,SF,0.07238847753553636,0.18802961744138214,0.0
2019,1,2019_01_SF_TB,SF,,,
2019,2,2019_02_SF_CIN,SF,,,
2019,3,2019_03_PIT_SF,SF,,,
2019,5,2019_05_CLE_SF,SF,,,
2019,6,2019_06_SF_LA,SF,,,
2019,7,2019_07_SF_WAS,SF,,,
2019,8,2019_08_CAR_SF,SF,0.11975990026964539,0.1785485004750372,0.0
2019,9,2019_09_SF_ARI,SF,0.13345453896428408,0.18699838392492066,0.0
2019,10,2019_10_SEA_SF,SF,0.13681892819823854,0.17949320794148382,0.0
2019,11,2019_11_ARI_SF,SF,0.14669219669219669,0.18494560994560993,0.0
2019,12,2019_12_GB_SF,SF,0.1409006909006909,0.16129696129696128,0.0
2019,13,2019_13_SF_BAL,SF,0.1364710120524074,0.168495189425422,0.0
2019,14,2019_14_SF_NO,SF,0.11008212316351851,0.14905074498097753,0.0
2019,15,2019_15_ATL_SF,SF,0.08356697164836698,0.12686459779483034,0.0
2019,16,2019_16_LA_SF,SF,0.07383991009203715,0.14152778014093953,0.0
2019,17,2019_17_SF_SEA,SF,0.05247238872451578,0.11820931117029664,0.0
2020,1,2020_01_ARI_SF,SF,,,
2020,2,2020_02_SF_NYJ,SF,,,
2020,3,2020_03_SF_NYG,SF,,,
2020,4,2020_04_PHI_SF,SF,,,
2020,5,2020_05_MIA_SF,SF,,,
2020,6,2020_06_LA_SF,SF,,,
2020,7,2020_07_SF_NE,SF,0.049527045666751555,0.16059982007156928,0.0
2020,8,2020_08_SF_SEA,SF,0.053936216742589284,0.1610407371791531,0.0
2020,9,2020_09_GB_SF,SF,0.057432720239092794,0.1435582196966356,0.0
2020,10,2020_10_SF_NO,SF,0.05283713200379867,0.11935478832408657,0.0
2020,12,2020_12_SF_LA,SF,0.056442901234567903,0.10453107037536863,0.0
2020,13,2020_13_BUF_SF,SF,0.05543280022446689,0.10655127239557065,0.0
2020,14,2020_14_WAS_SF,SF,0.0594978408748734,0.10997446452222875,0.0
2020,15,2020_15_SF_DAL,SF,0.05695608343115518,0.12213858943145171,0.0
2020,16,2020_16_SF_ARI,SF,0.05766833414340588,0.12320696549982778,0.0
2020,17,2020_17_SEA_SF,SF,0.06171926006933181,0.13343073093192653,0.0
2021,1,2021_01_SF_DET,SF,,,
2021,2,2021_02_SF_PHI,SF,,,
2021,3,2021_03_GB_SF,SF,,,
2021,4,2021_04_SEA_SF,SF,,,
2021,5,2021_05_SF_ARI,SF,,,
2021,7,2021_07_IND_SF,SF,,,
2021,8,2021_08_SF_CHI,SF,0.061071150018019084,0.12469843565668993,0.0
2021,9,2021_09_ARI_SF,SF,0.07451201023307284,0.1273866076997007,0.0
2021,10,2021_10_LA_SF,SF,0.07318575028612324,0.1368914706528395,0.0
2021,11,2021_11_SF_JAX,SF,0.07585954707756709,0.14223906423572721,0.0
2021,12,2021_12_MIN_SF,SF,0.07448592070394072,0.13949181148847445,0.0
2021,13,2021_13_SF_SEA,SF,0.06914681536483538,0.13862601062267357,0.0
2021,14,2021_14_SF_CIN,SF,0.07945459701408045,0.14922415231837624,0.0
2021,15,2021_15_ATL_SF,SF,0.07931674203751579,0.14798345752929437,0.0
2021,16,2021_16_SF_TEN,SF,0.08210820344966686,0.16686687296443395,0.0
2021,17,2021_17_HOU_SF,SF,0.09414028901116418,0.1909310440874286,0.0
2021,18,2021_18_SF_LA,SF,0.09056886043973561,0.1885500917064762,0.0
2022,1,2022_01_SF_CHI,SF,,,
2022,2,2022_02_SEA_SF,SF,,,
2022,3,2022_03_SF_DEN,SF,,,
2022,4,2022_04_LA_SF,SF,,,
2022,5,2022_05_SF_CAR,SF,,,
2022,6,2022_06_SF_ATL,SF,,,
2022,7,2022_07_KC_SF,SF,0.10806751727804359,0.19666068580542265,0.0
2022,8,2022_08_SF_LA,SF,0.09502816213342528,0.18385840984525192,0.0
2022,10,2022_10_LAC_SF,SF,0.09445096155622472,0.1622133882002303,0.0
2022,11,2022_11_SF_ARI,SF,0.0894071019071019,0.160239703989704,0.0
2022,12,2022_12_NO_SF,SF,0.07883327856732113,0.15882126427339194,0.0
2022,13,2022_13_MIA_SF,SF,0.06337628932000929,0.15445298470349947,0.0
2022,14,2022_14_TB_SF,SF,0.05605646950018947,0.15614217389268867,0.0
2022,15,2022_15_SF_SEA,SF,0.051551964995684964,0.16384078159129634,0.0
2022,16,2022_16_WAS_SF,SF,0.05266645334421586,0.1719461513987938,0.0
2022,17,2022_17_SF_LV,SF,0.049175462353224876,0.16597768293032533,0.0
2022,18,2022_18_ARI_SF,SF,0.038537164480884456,0.17818043637212763,0.0
2023,1,2023_01_SF_PIT,SF,,,
2023,2,2023_02_SF_LA,SF,,,
2023,3,2023_03_NYG_SF,SF,,,
2023,4,2023_04_ARI_SF,SF,,,
2023,5,2023_05_DAL_SF,SF,,,
2023,6,2023_06_SF_CLE,SF,,,
2023,7,2023_07_SF_MIN,SF,0.06402505446623093,0.19191176470588234,0.0
2023,8,2023_08_CIN_SF,SF,0.047685185185185185,0.18472222222222223,0.0
2023,10,2023_10_SF_JAX,SF,0.058994708994708996,0.19722222222222222,0.0
2023,11,2023_11_TB_SF,SF,0.07225797225797226,0.20998498498498497,0.0
2023,12,2023_12_SF_SEA,SF,0.08189516046658904,0.20601673101673101,0.0
2023,13,2023_13_SF_PHI,SF,0.08997596854739713,0.20702683202683203,0.0
2023,14,2023_14_SEA_SF,SF,0.09033209390352247,0.19420631920631923,0.0
2023,15,2023_15_SF_ARI,SF,0.10885061242204098,0.1905026155026155,0.0
2023,16,2023_16_BAL_SF,SF,0.10619280511307089,0.1726731581382744,0.0
2023,17,2023_17_SF_WAS,SF,0.09267929159955739,0.14564613111124738,0.0
2023,18,2023_18_LA_SF,SF,0.08482097585946824,0.15631936592241322,0.0
2024,1,2024_01_NYJ_SF,SF,,,
2024,2,2024_02_SF_MIN,SF,,,
2024,3,2024_03_SF_LA,SF,,,
2024,4,2024_04_NE_SF,SF,,,
2024,5,2024_05_ARI_SF,SF,,,
2024,6,2024_06_SF_SEA,SF,,,
2024,7,2024_07_KC_SF,SF,0.07967673326634458,0.153909949596429,0.0
2024,8,2024_08_DAL_SF,SF,0.08579464205388627,0.16688733187303262,0.0
