season,game_id,qtr,posteam,defteam,yardline_100,ydstogo,score_differential,game_seconds_remaining,half_seconds_remaining,shotgun,wp,epa,decision,go_success
2023,2023_13_LAC_NE,1.0,LAC,NE,68.0,5.0,0.0,3429.0,1629.0,0.0,0.45054886,0.67495936,punt,0
2023,2023_13_LAC_NE,1.0,LAC,NE,59.0,2.0,0.0,2851.0,1051.0,0.0,0.46737587,0.28749895,punt,0
2023,2023_13_LAC_NE,1.0,NE,LAC,88.0,4.0,0.0,2789.0,989.0,0.0,0.45125303,1.5996019,punt,0
2023,2023_13_LAC_NE,2.0,LAC,NE,38.0,9.0,0.0,2621.0,821.0,0.0,0.50971013,-0.11356041,punt,0
2023,2023_13_LAC_NE,2.0,NE,LAC,89.0,8.0,0.0,2505.0,705.0,0.0,0.4417095,-0.5962838,punt,0
2023,2023_13_LAC_NE,2.0,LAC,NE,20.0,6.0,0.0,2353.0,553.0,0.0,0.5365218,0.46426317,fg,0
2023,2023_13_LAC_NE,2.0,NE,LAC,49.0,11.0,-3.0,2227.0,427.0,0.0,0.36197323,-0.19994205,punt,0
2023,2023_13_LAC_NE,2.0,LAC,NE,61.0,13.0,3.0,1929.0,129.0,0.0,0.59290653,0.09704706,punt,0
2023,2023_13_LAC_NE,2.0,NE,LAC,96.0,15.0,-3.0,1909.0,109.0,0.0,0.2907782,-1.9877099,punt,0
2023,2023_13_LAC_NE,2.0,LAC,NE,20.0,3.0,3.0,1848.0,48.0,0.0,0.6969737,0.42561135,fg,0
2023,2023_13_LAC_NE,3.0,LAC,NE,75.0,10.0,6.0,1787.0,1787.0,0.0,0.6771565,1.1111419,punt,0
2023,2023_13_LAC_NE,3.0,NE,LAC,38.0,3.0,-6.0,1576.0,1576.0,1.0,0.31467417,2.990025,go,1
2023,2023_13_LAC_NE,3.0,NE,LAC,43.0,19.0,-6.0,1420.0,1420.0,0.0,0.2678075,0.32128808,punt,0
2023,2023_13_LAC_NE,3.0,LAC,NE,36.0,12.0,6.0,1111.0,1111.0,0.0,0.7557931,-0.92648506,go,0
2023,2023_13_LAC_NE,3.0,LAC,NE,41.0,17.0,6.0,1111.0,1111.0,0.0,0.7326288,0.297351,punt,0
2023,2023_13_LAC_NE,4.0,NE,LAC,52.0,5.0,-6.0,900.0,900.0,0.0,0.20565076,-0.9630228,punt,0
2023,2023_13_LAC_NE,4.0,LAC,NE,50.0,7.0,6.0,622.0,622.0,0.0,0.77841455,-0.6810342,punt,0
2023,2023_13_LAC_NE,4.0,NE,LAC,30.0,5.0,-6.0,423.0,423.0,1.0,0.21149617,-3.4713962,go,0
2023,2023_13_LAC_NE,4.0,LAC,NE,45.0,3.0,6.0,284.0,284.0,0.0,0.8618042,-0.7130045,punt,0
2023,2023_13_LAC_NE,4.0,NE,LAC,58.0,8.0,-6.0,125.0,125.0,1.0,0.11280044,-2.4817977,go,0
2023,2023_13_MIA_WAS,1.0,WAS,MIA,45.0,8.0,0.0,3362.0,1562.0,0.0,0.4950585,-0.1510634,punt,0
2023,2023_13_MIA_WAS,1.0,WAS,MIA,79.0,14.0,-7.0,3184.0,1384.0,0.0,0.25463706,0.930544,punt,0
2023,2023_13_MIA_WAS,1.0,MIA,WAS,31.0,5.0,7.0,2923.0,1123.0,0.0,0.7255033,1.398066,fg,0
2023,2023_13_MIA_WAS,1.0,WAS,MIA,68.0,3.0,-10.0,2838.0,1038.0,0.0,0.21948144,0.2327977,punt,0
2023,2023_13_MIA_WAS,1.0,MIA,WAS,94.0,23.0,10.0,2768.0,968.0,0.0,0.682268,0.8593882,punt,0
2023,2023_13_MIA_WAS,2.0,WAS,MIA,56.0,23.0,-17.0,2163.0,363.0,0.0,0.09679917,-0.37814415,punt,0
2023,2023_13_MIA_WAS,3.0,WAS,MIA,13.0,3.0,-31.0,1179.0,1179.0,1.0,0.0008625716,4.075607,go,1
2023,2023_13_MIA_WAS,3.0,MIA,WAS,77.0,12.0,23.0,1085.0,1085.0,0.0,0.9975898,-0.25314084,punt,0
2023,2023_13_MIA_WAS,4.0,WAS,MIA,35.0,8.0,-23.0,860.0,860.0,0.0,0.0029344284,-2.839526,fg,0
2023,2023_13_MIA_WAS,4.0,MIA,WAS,40.0,5.0,23.0,690.0,690.0,0.0,0.9994166,-0.38145584,punt,0
2023,2023_13_MIA_WAS,4.0,WAS,MIA,87.0,3.0,-23.0,597.0,597.0,0.0,0.00041641112,-0.20831037,punt,0
2023,2023_13_MIA_WAS,4.0,MIA,WAS,14.0,1.0,23.0,277.0,277.0,1.0,0.9997576,1.7389054,go,1
2023,2023_13_MIA_WAS,4.0,MIA,WAS,2.0,2.0,23.0,120.0,120.0,1.0,0.99980015,3.861185,go,1
2023,2023_13_SEA_DAL,1.0,DAL,SEA,12.0,12.0,0.0,3253.0,1453.0,0.0,0.5883678,0.19543226,fg,0
2023,2023_13_SEA_DAL,1.0,SEA,DAL,18.0,5.0,-3.0,2761.0,961.0,0.0,0.47375792,-0.38754174,go,0
2023,2023_13_SEA_DAL,1.0,SEA,DAL,24.0,11.0,-3.0,2761.0,961.0,0.0,0.46210405,-4.1798725,fg,0
2023,2023_13_SEA_DAL,2.0,DAL,SEA,47.0,1.0,3.0,2658.0,858.0,0.0,0.61895335,2.7319329,go,1
2023,2023_13_SEA_DAL,2.0,DAL,SEA,3.0,3.0,3.0,1900.0,100.0,1.0,0.73936605,0.039502885,go,0
2023,2023_13_SEA_DAL,2.0,DAL,SEA,13.0,13.0,3.0,1893.0,93.0,0.0,0.688785,0.19990343,fg,0
2023,2023_13_SEA_DAL,3.0,DAL,SEA,30.0,2.0,-1.0,968.0,968.0,1.0,0.55835307,-3.4098194,go,0
2023,2023_13_SEA_DAL,4.0,DAL,SEA,19.0,12.0,-8.0,687.0,687.0,0.0,0.21065101,0.47362885,fg,0
2023,2023_13_SEA_DAL,4.0,SEA,DAL,46.0,1.0,5.0,428.0,428.0,0.0,0.7937456,-3.5111663,go,0
2023,2023_13_SEA_DAL,4.0,SEA,DAL,51.0,4.0,-3.0,196.0,196.0,1.0,0.24819945,-2.4295545,go,0
2023,2023_13_SEA_DAL,4.0,DAL,SEA,14.0,3.0,3.0,106.0,106.0,0.0,0.93607104,0.22063535,fg,0
2023,2023_13_SEA_DAL,4.0,SEA,DAL,50.0,2.0,-6.0,71.0,71.0,1.0,0.13131781,-2.1244614,go,0
2023,2023_13_SF_PHI,1.0,PHI,SF,8.0,7.0,0.0,3294.0,1494.0,0.0,0.605265,0.09691242,fg,0
2023,2023_13_SF_PHI,1.0,SF,PHI,75.0,12.0,-3.0,3236.0,1436.0,0.0,0.33348745,0.48223278,punt,0
2023,2023_13_SF_PHI,1.0,PHI,SF,21.0,13.0,3.0,2825.0,1025.0,0.0,0.6265362,0.5968504,fg,0
2023,2023_13_SF_PHI,1.0,SF,PHI,79.0,14.0,-6.0,2770.0,970.0,0.0,0.25302345,0.4369582,punt,0
2023,2023_13_SF_PHI,2.0,PHI,SF,64.0,7.0,6.0,2664.0,864.0,0.0,0.6783949,0.4607359,punt,0
2023,2023_13_SF_PHI,2.0,PHI,SF,61.0,8.0,-1.0,2087.0,287.0,0.0,0.4604441,0.6729074,punt,0
2023,2023_13_SF_PHI,3.0,PHI,SF,68.0,3.0,-15.0,1052.0,1052.0,0.0,0.05305957,-0.27531177,punt,0
2023,2023_13_SF_PHI,4.0,SF,PHI,36.0,1.0,15.0,812.0,812.0,0.0,0.97452366,1.8821766,go,1
2023,2023_13_SF_PHI,4.0,PHI,SF,50.0,1.0,-22.0,537.0,537.0,0.0,0.00075533724,1.7453299,go,1
2023,2023_13_SF_PHI,4.0,PHI,SF,30.0,12.0,-23.0,133.0,133.0,1.0,0.00028401628,-2.6303117,go,0
2023,2023_14_BUF_KC,1.0,BUF,KC,40.0,9.0,0.0,3290.0,1490.0,0.0,0.5014579,-0.36444134,punt,0
2023,2023_14_BUF_KC,1.0,KC,BUF,77.0,14.0,0.0,3137.0,1337.0,0.0,0.45175505,-0.53801227,punt,0
2023,2023_14_BUF_KC,1.0,KC,BUF,73.0,8.0,-7.0,2846.0,1046.0,0.0,0.26193902,0.21657254,punt,0
2023,2023_14_BUF_KC,2.0,BUF,KC,14.0,1.0,7.0,2604.0,804.0,0.0,0.77623296,1.5369674,go,1
2023,2023_14_BUF_KC,2.0,KC,BUF,39.0,12.0,-14.0,2316.0,516.0,0.0,0.12328555,-0.05540007,punt,0
2023,2023_14_BUF_KC,3.0,BUF,KC,13.0,7.0,7.0,1421.0,1421.0,0.0,0.79783696,0.17985712,fg,0
2023,2023_14_BUF_KC,3.0,BUF,KC,67.0,3.0,3.0,1019.0,1019.0,0.0,0.5875651,-0.39272723,punt,0
2023,2023_14_BUF_KC,4.0,BUF,KC,56.0,18.0,3.0,900.0,900.0,0.0,0.5665004,-1.2653407,punt,0
2023,2023_14_BUF_KC,4.0,KC,BUF,10.0,8.0,-3.0,693.0,693.0,0.0,0.5087606,0.12807187,fg,0
2023,2023_14_BUF_KC,4.0,BUF,KC,81.0,38.0,0.0,480.0,480.0,0.0,0.33147222,0.19773255,punt,0
2023,2023_14_BUF_KC,4.0,KC,BUF,66.0,7.0,0.0,425.0,425.0,0.0,0.4815233,-0.6303361,punt,0
2023,2023_14_BUF_KC,4.0,BUF,KC,21.0,9.0,0.0,117.0,117.0,0.0,0.5867074,0.5330131,fg,0
2023,2023_14_BUF_KC,4.0,KC,BUF,54.0,15.0,-3.0,61.0,61.0,1.0,0.18191391,-2.2066486,go,0
2023,2023_14_CAR_NO,1.0,CAR,NO,82.0,7.0,0.0,3551.0,1751.0,0.0,0.35510126,-0.6897929,punt,0
2023,2023_14_CAR_NO,1.0,NO,CAR,11.0,10.0,0.0,3247.0,1447.0,0.0,0.66674787,-3.5898564,fg,0
2023,2023_14_CAR_NO,1.0,NO,CAR,39.0,13.0,0.0,2995.0,1195.0,0.0,0.61374813,-0.44035375,punt,0
2023,2023_14_CAR_NO,1.0,CAR,NO,81.0,3.0,0.0,2896.0,1096.0,0.0,0.37215835,-1.4069313,punt,0
2023,2023_14_CAR_NO,2.0,CAR,NO,29.0,8.0,-7.0,2361.0,561.0,0.0,0.23440574,1.2162423,fg,0
2023,2023_14_CAR_NO,2.0,NO,CAR,59.0,5.0,4.0,2174.0,374.0,0.0,0.7074021,-0.25284618,punt,0
2023,2023_14_CAR_NO,2.0,CAR,NO,74.0,2.0,-4.0,2083.0,283.0,0.0,0.2644364,-6.0536013,go,1
2023,2023_14_CAR_NO,2.0,CAR,NO,46.0,2.0,-11.0,1871.0,71.0,1.0,0.13748506,-2.7496793,go,0
2023,2023_14_CAR_NO,2.0,CAR,NO,45.0,10.0,-11.0,1803.0,3.0,1.0,0.11141874,-0.49355927,go,0
2023,2023_14_CAR_NO,3.0,NO,CAR,57.0,1.0,11.0,1677.0,1677.0,0.0,0.8736252,2.5268185,go,1
2023,2023_14_CAR_NO,3.0,NO,CAR,56.0,14.0,11.0,1579.0,1579.0,0.0,0.85577625,0.15912458,punt,0
2023,2023_14_CAR_NO,3.0,CAR,NO,11.0,11.0,-11.0,1200.0,1200.0,0.0,0.13419184,0.09001913,fg,0
2023,2023_14_CAR_NO,3.0,NO,CAR,76.0,11.0,8.0,1082.0,1082.0,0.0,0.7866594,0.25193638,punt,0
2023,2023_14_CAR_NO,4.0,CAR,NO,23.0,14.0,-8.0,819.0,819.0,0.0,0.16643558,-4.008079,fg,0
2023,2023_14_CAR_NO,4.0,NO,CAR,67.0,8.0,8.0,743.0,743.0,0.0,0.8516192,-0.15946521,punt,0
2023,2023_14_CAR_NO,4.0,CAR,NO,36.0,1.0,-8.0,495.0,495.0,1.0,0.1356432,-3.970909,go,0
2023,2023_14_CAR_NO,4.0,CAR,NO,76.0,10.0,-15.0,333.0,333.0,1.0,0.009972345,-3.0157247,go,0
2023,2023_14_CAR_NO,4.0,CAR,NO,66.0,1.0,-22.0,214.0,214.0,1.0,0.00028000347,2.4330945,go,1
2023,2023_14_CAR_NO,4.0,CAR,NO,35.0,13.0,-22.0,78.0,78.0,1.0,0.0002571746,-1.3756515,go,0
2023,2023_14_DEN_LAC,1.0,LAC,DEN,71.0,18.0,0.0,3438.0,1638.0,0.0,0.46046057,1.0149623,punt,0
2023,2023_14_DEN_LAC,1.0,LAC,DEN,6.0,3.0,0.0,3352.0,1552.0,1.0,0.6207211,-2.8608081,go,0
2023,2023_14_DEN_LAC,1.0,DEN,LAC,43.0,5.0,0.0,3060.0,1260.0,0.0,0.4749633,-0.6869163,punt,0
2023,2023_14_DEN_LAC,1.0,LAC,DEN,56.0,3.0,-7.0,2858.0,1058.0,0.0,0.2881277,-0.23845069,punt,0
2023,2023_14_DEN_LAC,2.0,DEN,LAC,69.0,4.0,7.0,2627.0,827.0,0.0,0.663862,0.39207977,punt,0
2023,2023_14_DEN_LAC,2.0,LAC,DEN,83.0,20.0,-7.0,2492.0,692.0,0.0,0.24529454,1.1460756,punt,0
2023,2023_14_DEN_LAC,2.0,DEN,LAC,59.0,14.0,7.0,2298.0,498.0,0.0,0.702778,-0.22832327,punt,0
2023,2023_14_DEN_LAC,2.0,LAC,DEN,29.0,2.0,-7.0,1998.0,198.0,1.0,0.31244138,-3.4472048,go,0
2023,2023_14_DEN_LAC,2.0,DEN,LAC,73.0,13.0,7.0,1920.0,120.0,0.0,0.6827632,0.23345421,punt,0
2023,2023_14_DEN_LAC,2.0,LAC,DEN,73.0,7.0,-7.0,1901.0,101.0,0.0,0.23642354,-0.95201963,punt,0
2023,2023_14_DEN_LAC,2.0,DEN,LAC,5.0,5.0,7.0,1808.0,8.0,0.0,0.8077752,0.021965168,fg,0
2023,2023_14_DEN_LAC,3.0,DEN,LAC,66.0,1.0,10.0,1671.0,1671.0,1.0,0.8091875,-0.7429383,go,0
2023,2023_14_DEN_LAC,3.0,DEN,LAC,70.0,5.0,10.0,1665.0,1665.0,0.0,0.78493977,-0.0316944,punt,0
2023,2023_14_DEN_LAC,3.0,LAC,DEN,40.0,1.0,-10.0,1391.0,1391.0,0.0,0.1871559,-3.8472202,go,0
2023,2023_14_DEN_LAC,3.0,LAC,DEN,69.0,4.0,-17.0,1208.0,1208.0,0.0,0.04723205,-0.82199603,punt,0
2023,2023_14_DEN_LAC,3.0,DEN,LAC,55.0,3.0,17.0,1003.0,1003.0,0.0,0.9709682,-0.6008409,punt,0
2023,2023_14_DEN_LAC,4.0,LAC,DEN,57.0,4.0,-17.0,896.0,896.0,1.0,0.02805289,3.0964868,go,1
2023,2023_14_DEN_LAC,4.0,LAC,DEN,49.0,8.0,-17.0,843.0,843.0,1.0,0.020714825,-2.870692,go,0
2023,2023_14_DEN_LAC,4.0,DEN,LAC,45.0,4.0,17.0,748.0,748.0,0.0,0.9743069,-0.80909485,punt,0
2023,2023_14_DEN_LAC,4.0,LAC,DEN,56.0,17.0,-17.0,112.0,112.0,1.0,0.00045428931,-0.21413879,go,0
2023,2023_14_DEN_LAC,4.0,LAC,DEN,61.0,22.0,-17.0,112.0,112.0,1.0,0.00045428931,-4.2826777,go,0
2023,2023_14_DET_CHI,1.0,DET,CHI,63.0,18.0,-7.0,3103.0,1303.0,0.0,0.2718025,0.8911726,punt,0
2023,2023_14_DET_CHI,1.0,CHI,DET,28.0,22.0,7.0,2787.0,987.0,0.0,0.7231228,1.2457194,fg,0
2023,2023_14_DET_CHI,2.0,DET,CHI,35.0,10.0,-10.0,2652.0,852.0,1.0,0.20993364,-1.2635635,go,0
2023,2023_14_DET_CHI,2.0,CHI,DET,38.0,1.0,10.0,2503.0,703.0,0.0,0.8073417,-3.3514953,go,0
2023,2023_14_DET_CHI,2.0,DET,CHI,38.0,3.0,-10.0,2341.0,541.0,1.0,0.21060356,3.6654093,go,1
2023,2023_14_DET_CHI,2.0,CHI,DET,85.0,18.0,4.0,2121.0,321.0,0.0,0.5627147,-0.5625042,punt,0
2023,2023_14_DET_CHI,3.0,DET,CHI,71.0,6.0,3.0,1750.0,1750.0,0.0,0.5099469,-0.17769383,punt,0
2023,2023_14_DET_CHI,3.0,CHI,DET,7.0,7.0,-3.0,1422.0,1422.0,0.0,0.5187018,0.08172673,fg,0
2023,2023_14_DET_CHI,3.0,DET,CHI,68.0,3.0,0.0,1370.0,1370.0,0.0,0.4102628,-1.8696448,punt,0
2023,2023_14_DET_CHI,3.0,CHI,DET,51.0,9.0,0.0,1236.0,1236.0,0.0,0.5045581,-0.19870764,punt,0
2023,2023_14_DET_CHI,3.0,DET,CHI,84.0,11.0,0.0,1155.0,1155.0,0.0,0.35645485,-0.61553437,punt,0
2023,2023_14_DET_CHI,3.0,CHI,DET,38.0,13.0,0.0,1002.0,1002.0,1.0,0.5405002,6.6544538,go,1
2023,2023_14_DET_CHI,4.0,DET,CHI,66.0,1.0,-12.0,738.0,738.0,0.0,0.059727542,-3.3616729,go,0
2023,2023_14_DET_CHI,4.0,CHI,DET,10.0,2.0,12.0,563.0,563.0,0.0,0.9627638,0.13307843,fg,0
2023,2023_14_DET_CHI,4.0,DET,CHI,38.0,17.0,-15.0,321.0,321.0,1.0,0.017534258,-2.0566006,go,0
2023,2023_14_DET_CHI,4.0,CHI,DET,64.0,12.0,15.0,223.0,223.0,0.0,0.9967415,-0.008709602,punt,0
2023,2023_14_DET_CHI,4.0,DET,CHI,67.0,29.0,-15.0,164.0,164.0,1.0,0.0017439165,0.030618973,go,0
2023,2023_14_DET_CHI,4.0,DET,CHI,62.0,24.0,-15.0,159.0,159.0,1.0,0.0010493256,-0.8425265,go,0
2023,2023_14_GB_NYG,1.0,GB,NYG,57.0,3.0,0.0,3439.0,1639.0,0.0,0.39815715,-0.3831802,punt,0
2023,2023_14_GB_NYG,1.0,NYG,GB,53.0,8.0,0.0,3240.0,1440.0,0.0,0.5791844,0.4743066,punt,0
2023,2023_14_GB_NYG,1.0,GB,NYG,88.0,5.0,0.0,3141.0,1341.0,0.0,0.3478362,-1.6934135,punt,0
2023,2023_14_GB_NYG,1.0,NYG,GB,30.0,8.0,0.0,2997.0,1197.0,0.0,0.6336763,-3.0883934,fg,0
2023,2023_14_GB_NYG,1.0,GB,NYG,53.0,1.0,0.0,2872.0,1072.0,1.0,0.40475038,2.2072136,go,1
2023,2023_14_GB_NYG,2.0,NYG,GB,51.0,1.0,0.0,2111.0,311.0,0.0,0.58237493,-3.1289241,go,0
2023,2023_14_GB_NYG,2.0,NYG,GB,49.0,3.0,0.0,1972.0,172.0,0.0,0.5759733,-0.817437,punt,0
2023,2023_14_GB_NYG,2.0,GB,NYG,18.0,4.0,0.0,1817.0,17.0,0.0,0.514204,0.2970818,fg,0
2023,2023_14_GB_NYG,3.0,NYG,GB,67.0,2.0,-3.0,1685.0,1685.0,0.0,0.40409103,4.6744285,punt,0
2023,2023_14_GB_NYG,3.0,GB,NYG,62.0,17.0,-4.0,1456.0,1456.0,0.0,0.26322722,6.1382036,punt,0
2023,2023_14_GB_NYG,3.0,GB,NYG,14.0,10.0,-4.0,1355.0,1355.0,0.0,0.39737028,0.20607422,fg,0
2023,2023_14_GB_NYG,4.0,GB,NYG,27.0,21.0,-8.0,647.0,647.0,0.0,0.13971451,-3.9462335,fg,0
2023,2023_14_GB_NYG,4.0,NYG,GB,59.0,4.0,8.0,548.0,548.0,0.0,0.89053565,-0.15810584,punt,0
2023,2023_14_GB_NYG,4.0,GB,NYG,30.0,10.0,-8.0,335.0,335.0,0.0,0.08968172,1.3282729,fg,0
2023,2023_14_GB_NYG,4.0,NYG,GB,18.0,6.0,-1.0,2.0,2.0,0.0,0.70170844,0.29229376,fg,0
2023,2023_14_HOU_NYJ,1.0,HOU,NYJ,54.0,5.0,0.0,3444.0,1644.0,0.0,0.3780581,0.22702618,punt,0
2023,2023_14_HOU_NYJ,1.0,NYJ,HOU,37.0,14.0,0.0,3071.0,1271.0,0.0,0.63090634,0.0,go,0
2023,2023_14_HOU_NYJ,1.0,NYJ,HOU,37.0,14.0,0.0,3055.0,1255.0,0.0,0.63090634,-0.86852854,punt,0
2023,2023_14_HOU_NYJ,1.0,HOU,NYJ,78.0,20.0,0.0,2814.0,1014.0,0.0,0.34914076,0.6274965,punt,0
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,72.0,9.0,0.0,2695.0,895.0,0.0,0.53630286,-0.12673269,punt,0
2023,2023_14_HOU_NYJ,2.0,HOU,NYJ,75.0,12.0,0.0,2511.0,711.0,0.0,0.3462712,0.6727199,punt,0
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,67.0,1.0,0.0,2382.0,582.0,0.0,0.57762414,1.9527652,go,1
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,43.0,14.0,0.0,2233.0,433.0,0.0,0.5590674,0.558129,punt,0
2023,2023_14_HOU_NYJ,2.0,HOU,NYJ,91.0,3.0,0.0,2140.0,340.0,0.0,0.3372553,-0.30851585,punt,0
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,53.0,8.0,0.0,2087.0,287.0,0.0,0.55619663,-0.2198064,go,0
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,58.0,13.0,0.0,2087.0,287.0,0.0,0.5566494,0.75036067,punt,0
2023,2023_14_HOU_NYJ,2.0,HOU,NYJ,94.0,9.0,0.0,1980.0,180.0,0.0,0.3304168,-0.19515292,punt,0
2023,2023_14_HOU_NYJ,2.0,NYJ,HOU,53.0,9.0,0.0,1919.0,119.0,0.0,0.5556443,0.110925145,punt,0
2023,2023_14_HOU_NYJ,2.0,HOU,NYJ,67.0,17.0,0.0,1812.0,12.0,0.0,0.37802926,0.014952066,punt,0
2023,2023_14_HOU_NYJ,3.0,HOU,NYJ,79.0,14.0,-7.0,1479.0,1479.0,0.0,0.17087096,0.5318507,punt,0
2023,2023_14_HOU_NYJ,3.0,HOU,NYJ,71.0,6.0,-14.0,1122.0,1122.0,0.0,0.053394035,0.38987595,punt,0
2023,2023_14_HOU_NYJ,4.0,HOU,NYJ,67.0,2.0,-15.0,496.0,496.0,1.0,0.023880854,-3.141077,go,0
2023,2023_14_HOU_NYJ,4.0,NYJ,HOU,33.0,11.0,15.0,416.0,416.0,0.0,0.9910994,1.7565689,fg,0
2023,2023_14_HOU_NYJ,4.0,HOU,NYJ,69.0,4.0,-18.0,377.0,377.0,1.0,0.0027414034,-3.0344093,go,0
2023,2023_14_HOU_NYJ,4.0,NYJ,HOU,36.0,16.0,18.0,274.0,274.0,0.0,0.9969553,2.1576738,fg,0
2023,2023_14_HOU_NYJ,4.0,HOU,NYJ,74.0,9.0,-21.0,202.0,202.0,1.0,0.0006454779,-2.796217,go,0
2023,2023_14_HOU_NYJ,4.0,NYJ,HOU,26.0,11.0,21.0,72.0,72.0,0.0,0.9997267,0.87576354,fg,0
2023,2023_14_IND_CIN,1.0,IND,CIN,73.0,8.0,0.0,3509.0,1709.0,0.0,0.35344067,0.79099554,punt,0
2023,2023_14_IND_CIN,1.0,CIN,IND,72.0,1.0,0.0,3391.0,1591.0,0.0,0.56473744,0.06238517,punt,0
2023,2023_14_IND_CIN,1.0,IND,CIN,55.0,2.0,0.0,3229.0,1429.0,0.0,0.39136678,0.17006122,punt,0
2023,2023_14_IND_CIN,1.0,IND,CIN,20.0,12.0,-7.0,2779.0,979.0,0.0,0.24931625,-3.9936094,fg,0
2023,2023_14_IND_CIN,2.0,CIN,IND,15.0,9.0,7.0,2559.0,759.0,0.0,0.82465804,2.784839,go,1
2023,2023_14_IND_CIN,2.0,IND,CIN,2.0,1.0,-14.0,1920.0,120.0,0.0,0.13971864,3.0220125,go,1
2023,2023_14_IND_CIN,2.0,CIN,IND,55.0,5.0,0.0,1824.0,24.0,0.0,0.5624444,-0.0319029,go,0
2023,2023_14_IND_CIN,2.0,CIN,IND,60.0,10.0,0.0,1824.0,24.0,0.0,0.56566775,-0.2656694,punt,0
2023,2023_14_IND_CIN,3.0,IND,CIN,62.0,10.0,-7.0,1481.0,1481.0,0.0,0.19423574,-0.64972323,punt,0
2023,2023_14_IND_CIN,3.0,CIN,IND,4.0,1.0,7.0,1161.0,1161.0,0.0,0.878858,2.369585,go,1
2023,2023_14_IND_CIN,3.0,IND,CIN,71.0,6.0,-14.0,984.0,984.0,0.0,0.048100755,0.2105626,punt,0
2023,2023_14_IND_CIN,4.0,CIN,IND,45.0,7.0,14.0,821.0,821.0,0.0,0.953747,4.9622827,punt,0
2023,2023_14_IND_CIN,4.0,CIN,IND,14.0,12.0,14.0,678.0,678.0,0.0,0.9609576,0.22992143,fg,0
2023,2023_14_IND_CIN,4.0,CIN,IND,66.0,7.0,17.0,467.0,467.0,0.0,0.99175984,-0.21877381,punt,0
2023,2023_14_IND_CIN,4.0,IND,CIN,58.0,15.0,-17.0,317.0,317.0,1.0,0.0027782326,-2.8887591,go,0
2023,2023_14_IND_CIN,4.0,CIN,IND,17.0,5.0,17.0,120.0,120.0,0.0,0.9991867,0.34046155,fg,0
2023,2023_14_JAX_CLE,1.0,JAX,CLE,77.0,3.0,-7.0,3269.0,1469.0,0.0,0.24864615,0.07547746,punt,0
2023,2023_14_JAX_CLE,1.0,CLE,JAX,67.0,8.0,7.0,3178.0,1378.0,0.0,0.7209537,0.5613066,punt,0
2023,2023_14_JAX_CLE,1.0,JAX,CLE,44.0,9.0,-7.0,3038.0,1238.0,0.0,0.283575,-0.008058637,punt,0
2023,2023_14_JAX_CLE,1.0,CLE,JAX,90.0,10.0,7.0,2973.0,1173.0,0.0,0.6640213,1.927051,punt,0
2023,2023_14_JAX_CLE,1.0,JAX,CLE,78.0,6.0,-7.0,2882.0,1082.0,0.0,0.24227561,0.48795447,punt,0
2023,2023_14_JAX_CLE,1.0,CLE,JAX,71.0,9.0,7.0,2831.0,1031.0,0.0,0.6869241,0.49235088,punt,0
2023,2023_14_JAX_CLE,1.0,JAX,CLE,66.0,10.0,-7.0,2711.0,911.0,0.0,0.2699978,-0.27017516,punt,0
2023,2023_14_JAX_CLE,2.0,JAX,CLE,45.0,17.0,-14.0,2231.0,431.0,0.0,0.116691105,0.24090514,punt,0
2023,2023_14_JAX_CLE,2.0,CLE,JAX,77.0,12.0,7.0,2054.0,254.0,0.0,0.6835288,-0.5865687,punt,0
2023,2023_14_JAX_CLE,2.0,CLE,JAX,63.0,9.0,7.0,1880.0,80.0,0.0,0.75533545,-0.23755412,punt,0
2023,2023_14_JAX_CLE,2.0,JAX,CLE,77.0,10.0,-7.0,1854.0,54.0,0.0,0.22043829,-0.12462237,punt,0
2023,2023_14_JAX_CLE,2.0,CLE,JAX,55.0,1.0,7.0,1815.0,15.0,0.0,0.77273166,-0.053179324,punt,0
2023,2023_14_JAX_CLE,3.0,CLE,JAX,13.0,1.0,7.0,1609.0,1609.0,0.0,0.8535779,1.3512318,go,1
2023,2023_14_JAX_CLE,3.0,JAX,CLE,75.0,10.0,-14.0,1369.0,1369.0,0.0,0.057700325,-0.1377532,punt,0
2023,2023_14_JAX_CLE,3.0,CLE,JAX,44.0,5.0,7.0,949.0,949.0,0.0,0.7969276,-0.21969055,punt,0
2023,2023_14_JAX_CLE,4.0,CLE,JAX,41.0,3.0,7.0,762.0,762.0,1.0,0.8342663,6.469604,go,1
2023,2023_14_JAX_CLE,4.0,CLE,JAX,53.0,6.0,7.0,368.0,368.0,0.0,0.8731982,0.91079116,go,0
2023,2023_14_JAX_CLE,4.0,CLE,JAX,48.0,1.0,7.0,368.0,368.0,0.0,0.8859381,2.2032454,go,1
2023,2023_14_JAX_CLE,4.0,CLE,JAX,42.0,7.0,7.0,271.0,271.0,0.0,0.89888155,-0.90327346,punt,0
2023,2023_14_JAX_CLE,4.0,JAX,CLE,62.0,3.0,-7.0,214.0,214.0,1.0,0.09535418,-2.5166998,go,0
