season,week,game_id,team,interceptions,fumbles_forced,total_turnovers,turnovers_roll6
2022,16,2022_16_NYG_MIN,NYG,0.0,0.0,0.0,2.0
2022,17,2022_17_IND_NYG,NYG,1.0,0.0,1.0,1.6666666666666667
2022,18,2022_18_NYG_PHI,NYG,1.0,0.0,1.0,1.6666666666666667
2023,1,2023_01_DAL_NYG,NYG,0.0,1.0,1.0,
2023,2,2023_02_NYG_ARI,NYG,0.0,0.0,0.0,
2023,3,2023_03_NYG_SF,NYG,0.0,0.0,0.0,
2023,4,2023_04_SEA_NYG,NYG,0.0,0.0,0.0,
2023,5,2023_05_NYG_MIA,NYG,2.0,2.0,4.0,
2023,6,2023_06_NYG_BUF,NYG,1.0,1.0,2.0,
2023,7,2023_07_WAS_NYG,NYG,1.0,0.0,1.0,1.1666666666666667
2023,8,2023_08_NYJ_NYG,NYG,0.0,2.0,2.0,1.1666666666666667
2023,9,2023_09_NYG_LV,NYG,0.0,0.0,0.0,1.5
2023,10,2023_10_NYG_DAL,NYG,2.0,0.0,2.0,1.5
2023,11,2023_11_NYG_WAS,NYG,3.0,4.0,7.0,1.8333333333333333
2023,12,2023_12_NE_NYG,NYG,3.0,1.0,4.0,2.3333333333333335
2023,14,2023_14_GB_NYG,NYG,1.0,1.0,2.0,2.6666666666666665
2023,15,2023_15_NYG_NO,NYG,0.0,0.0,0.0,2.8333333333333335
2023,16,2023_16_NYG_PHI,NYG,1.0,3.0,4.0,2.5
2023,17,2023_17_LA_NYG,NYG,2.0,2.0,4.0,3.1666666666666665
2023,18,2023_18_PHI_NYG,NYG,2.0,2.0,4.0,3.5
2024,1,2024_01_MIN_NYG,NYG,1.0,1.0,2.0,
2024,2,2024_02_NYG_WAS,NYG,0.0,0.0,0.0,
2024,3,2024_03_NYG_CLE,NYG,0.0,1.0,1.0,
2024,4,2024_04_DAL_NYG,NYG,0.0,1.0,1.0,
2024,5,2024_05_NYG_SEA,NYG,0.0,1.0,1.0,
2024,6,2024_06_CIN_NYG,NYG,0.0,2.0,2.0,
2024,7,2024_07_PHI_NYG,NYG,0.0,0.0,0.0,1.1666666666666667
2024,8,2024_08_NYG_PIT,NYG,0.0,1.0,1.0,0.8333333333333334
2024,9,2024_09_WAS_NYG,NYG,0.0,0.0,0.0,1.0
2024,10,2024_10_NYG_CAR,NYG,0.0,1.0,1.0,0.8333333333333334
2024,12,2024_12_TB_NYG,NYG,0.0,3.0,3.0,0.8333333333333334
2024,13,2024_13_NYG_DAL,NYG,0.0,0.0,0.0,1.1666666666666667
2024,14,2024_14_NO_NYG,NYG,1.0,2.0,3.0,0.8333333333333334
2024,15,2024_15_BAL_NYG,NYG,0.0,1.0,1.0,1.3333333333333333
2024,16,2024_16_NYG_ATL,NYG,1.0,0.0,1.0,1.3333333333333333
2024,17,2024_17_IND_NYG,NYG,2.0,1.0,3.0,1.5
2024,18,2024_18_NYG_PHI,NYG,0.0,0.0,0.0,1.8333333333333333
2016,1,2016_01_CIN_NYJ,NYJ,1.0,0.0,1.0,
2016,2,2016_02_NYJ_BUF,NYJ,1.0,1.0,2.0,
2016,3,2016_03_NYJ_KC,NYJ,0.0,1.0,1.0,
2016,4,2016_04_SEA_NYJ,NYJ,0.0,0.0,0.0,
2016,5,2016_05_NYJ_PIT,NYJ,0.0,2.0,2.0,
2016,6,2016_06_NYJ_ARI,NYJ,0.0,1.0,1.0,
2016,7,2016_07_BAL_NYJ,NYJ,2.0,0.0,2.0,1.1666666666666667
2016,8,2016_08_NYJ_CLE,NYJ,2.0,0.0,2.0,1.3333333333333333
2016,9,2016_09_NYJ_MIA,NYJ,0.0,2.0,2.0,1.3333333333333333
2016,10,2016_10_LA_NYJ,NYJ,0.0,1.0,1.0,1.5
2016,12,2016_12_NE_NYJ,NYJ,0.0,0.0,0.0,1.6666666666666667
2016,13,2016_13_IND_NYJ,NYJ,0.0,1.0,1.0,1.3333333333333333
2016,14,2016_14_NYJ_SF,NYJ,0.0,0.0,0.0,1.3333333333333333
2016,15,2016_15_MIA_NYJ,NYJ,1.0,0.0,1.0,1.0
2016,16,2016_16_NYJ_NE,NYJ,0.0,1.0,1.0,0.8333333333333334
2016,17,2016_17_BUF_NYJ,NYJ,1.0,2.0,3.0,0.6666666666666666
2017,1,2017_01_NYJ_BUF,NYJ,1.0,0.0,1.0,
2017,2,2017_02_NYJ_OAK,NYJ,0.0,1.0,1.0,
2017,3,2017_03_MIA_NYJ,NYJ,2.0,0.0,2.0,
2017,4,2017_04_JAX_NYJ,NYJ,1.0,0.0,1.0,
2017,5,2017_05_NYJ_CLE,NYJ,2.0,0.0,2.0,
2017,6,2017_06_NE_NYJ,NYJ,1.0,1.0,2.0,
2017,7,2017_07_NYJ_MIA,NYJ,2.0,1.0,3.0,1.5
2017,8,2017_08_ATL_NYJ,NYJ,0.0,0.0,0.0,1.8333333333333333
2017,9,2017_09_BUF_NYJ,NYJ,0.0,3.0,3.0,1.6666666666666667
2017,10,2017_10_NYJ_TB,NYJ,1.0,0.0,1.0,1.8333333333333333
2017,12,2017_12_CAR_NYJ,NYJ,0.0,0.0,0.0,1.8333333333333333
2017,13,2017_13_KC_NYJ,NYJ,0.0,0.0,0.0,1.5
2017,14,2017_14_NYJ_DEN,NYJ,0.0,0.0,0.0,1.1666666666666667
2017,15,2017_15_NYJ_NO,NYJ,1.0,2.0,3.0,0.6666666666666666
2017,16,2017_16_LAC_NYJ,NYJ,0.0,0.0,0.0,1.1666666666666667
2017,17,2017_17_NYJ_NE,NYJ,0.0,0.0,0.0,0.6666666666666666
2018,1,2018_01_NYJ_DET,NYJ,5.0,1.0,6.0,
2018,2,2018_02_MIA_NYJ,NYJ,0.0,2.0,2.0,
2018,3,2018_03_NYJ_CLE,NYJ,0.0,2.0,2.0,
2018,4,2018_04_NYJ_JAX,NYJ,1.0,2.0,3.0,
2018,5,2018_05_DEN_NYJ,NYJ,1.0,2.0,3.0,
2018,6,2018_06_IND_NYJ,NYJ,3.0,1.0,4.0,
2018,7,2018_07_MIN_NYJ,NYJ,0.0,0.0,0.0,3.3333333333333335
2018,8,2018_08_NYJ_CHI,NYJ,0.0,0.0,0.0,2.3333333333333335
2018,9,2018_09_NYJ_MIA,NYJ,0.0,0.0,0.0,2.0
2018,10,2018_10_BUF_NYJ,NYJ,0.0,1.0,1.0,1.6666666666666667
2018,12,2018_12_NE_NYJ,NYJ,0.0,0.0,0.0,1.3333333333333333
2018,13,2018_13_NYJ_TEN,NYJ,1.0,1.0,2.0,0.8333333333333334
2018,14,2018_14_NYJ_BUF,NYJ,2.0,1.0,3.0,0.5
2018,15,2018_15_HOU_NYJ,NYJ,0.0,0.0,0.0,1.0
2018,16,2018_16_GB_NYJ,NYJ,0.0,1.0,1.0,1.0
2018,17,2018_17_NYJ_NE,NYJ,0.0,0.0,0.0,1.1666666666666667
2019,1,2019_01_BUF_NYJ,NYJ,2.0,1.0,3.0,
2019,2,2019_02_CLE_NYJ,NYJ,1.0,0.0,1.0,
2019,3,2019_03_NYJ_NE,NYJ,1.0,0.0,1.0,
2019,5,2019_05_NYJ_PHI,NYJ,0.0,1.0,1.0,
2019,6,2019_06_DAL_NYJ,NYJ,0.0,0.0,0.0,
2019,7,2019_07_NE_NYJ,NYJ,1.0,0.0,1.0,
2019,8,2019_08_NYJ_JAX,NYJ,0.0,1.0,1.0,1.1666666666666667
2019,9,2019_09_NYJ_MIA,NYJ,0.0,0.0,0.0,0.8333333333333334
2019,10,2019_10_NYG_NYJ,NYJ,0.0,3.0,3.0,0.6666666666666666
2019,11,2019_11_NYJ_WAS,NYJ,1.0,1.0,2.0,1.0
2019,12,2019_12_OAK_NYJ,NYJ,1.0,0.0,1.0,1.1666666666666667
2019,13,2019_13_NYJ_CIN,NYJ,0.0,0.0,0.0,1.3333333333333333
2019,14,2019_14_MIA_NYJ,NYJ,1.0,1.0,2.0,1.1666666666666667
2019,15,2019_15_NYJ_BAL,NYJ,0.0,0.0,0.0,1.3333333333333333
2019,16,2019_16_PIT_NYJ,NYJ,2.0,0.0,2.0,1.3333333333333333
2019,17,2019_17_NYJ_BUF,NYJ,2.0,1.0,3.0,1.1666666666666667
2020,1,2020_01_NYJ_BUF,NYJ,0.0,2.0,2.0,
2020,2,2020_02_SF_NYJ,NYJ,1.0,1.0,2.0,
2020,3,2020_03_NYJ_IND,NYJ,0.0,0.0,0.0,
2020,4,2020_04_DEN_NYJ,NYJ,3.0,0.0,3.0,
2020,5,2020_05_ARI_NYJ,NYJ,1.0,0.0,1.0,
2020,6,2020_06_NYJ_MIA,NYJ,2.0,0.0,2.0,
2020,7,2020_07_BUF_NYJ,NYJ,0.0,1.0,1.0,1.6666666666666667
2020,8,2020_08_NYJ_KC,NYJ,0.0,1.0,1.0,1.5
2020,9,2020_09_NE_NYJ,NYJ,0.0,1.0,1.0,1.3333333333333333
2020,11,2020_11_NYJ_LAC,NYJ,0.0,1.0,1.0,1.5
2020,12,2020_12_MIA_NYJ,NYJ,0.0,4.0,4.0,1.1666666666666667
2020,13,2020_13_LV_NYJ,NYJ,1.0,2.0,3.0,1.6666666666666667
2020,14,2020_14_NYJ_SEA,NYJ,1.0,0.0,1.0,1.8333333333333333
2020,15,2020_15_NYJ_LA,NYJ,1.0,0.0,1.0,1.8333333333333333
2020,16,2020_16_CLE_NYJ,NYJ,0.0,3.0,3.0,1.8333333333333333
2020,17,2020_17_NYJ_NE,NYJ,0.0,1.0,1.0,2.1666666666666665
2021,1,2021_01_NYJ_CAR,NYJ,0.0,0.0,0.0,
2021,2,2021_02_NE_NYJ,NYJ,0.0,1.0,1.0,
2021,3,2021_03_NYJ_DEN,NYJ,0.0,1.0,1.0,
2021,4,2021_04_TEN_NYJ,NYJ,0.0,0.0,0.0,
2021,5,2021_05_NYJ_ATL,NYJ,0.0,3.0,3.0,
2021,7,2021_07_NYJ_NE,NYJ,0.0,0.0,0.0,
2021,8,2021_08_CIN_NYJ,NYJ,1.0,1.0,2.0,0.8333333333333334
2021,9,2021_09_NYJ_IND,NYJ,0.0,2.0,2.0,1.1666666666666667
2021,10,2021_10_BUF_NYJ,NYJ,1.0,1.0,2.0,1.3333333333333333
2021,11,2021_11_MIA_NYJ,NYJ,1.0,0.0,1.0,1.5
2021,12,2021_12_NYJ_HOU,NYJ,1.0,0.0,1.0,1.6666666666666667
2021,13,2021_13_PHI_NYJ,NYJ,0.0,0.0,0.0,1.3333333333333333
2021,14,2021_14_NO_NYJ,NYJ,0.0,0.0,0.0,1.3333333333333333
2021,15,2021_15_NYJ_MIA,NYJ,2.0,0.0,2.0,1.0
2021,16,2021_16_JAX_NYJ,NYJ,0.0,2.0,2.0,1.0
2021,17,2021_17_TB_NYJ,NYJ,1.0,0.0,1.0,1.0
2021,18,2021_18_NYJ_BUF,NYJ,0.0,1.0,1.0,1.0
2022,1,2022_01_BAL_NYJ,NYJ,1.0,1.0,2.0,
2022,2,2022_02_NYJ_CLE,NYJ,1.0,0.0,1.0,
2022,3,2022_03_CIN_NYJ,NYJ,0.0,0.0,0.0,
2022,4,2022_04_NYJ_PIT,NYJ,4.0,0.0,4.0,
2022,5,2022_05_MIA_NYJ,NYJ,1.0,1.0,2.0,
2022,6,2022_06_NYJ_GB,NYJ,0.0,1.0,1.0,
2022,7,2022_07_NYJ_DEN,NYJ,1.0,0.0,1.0,1.6666666666666667
2022,8,2022_08_NE_NYJ,NYJ,1.0,1.0,2.0,1.5
2022,9,2022_09_BUF_NYJ,NYJ,2.0,2.0,4.0,1.6666666666666667
2022,11,2022_11_NYJ_NE,NYJ,0.0,0.0,0.0,2.3333333333333335
2022,12,2022_12_CHI_NYJ,NYJ,1.0,1.0,2.0,1.6666666666666667
2022,13,2022_13_NYJ_MIN,NYJ,0.0,0.0,0.0,1.6666666666666667
2022,14,2022_14_NYJ_BUF,NYJ,0.0,0.0,0.0,1.5
2022,15,2022_15_DET_NYJ,NYJ,0.0,0.0,0.0,1.3333333333333333
2022,16,2022_16_JAX_NYJ,NYJ,0.0,1.0,1.0,1.0
2022,17,2022_17_NYJ_SEA,NYJ,0.0,0.0,0.0,0.5
2022,18,2022_18_NYJ_MIA,NYJ,0.0,0.0,0.0,0.5
2023,1,2023_01_BUF_NYJ,NYJ,3.0,1.0,4.0,
2023,2,2023_02_NYJ_DAL,NYJ,0.0,1.0,1.0,
2023,3,2023_03_NE_NYJ,NYJ,0.0,0.0,0.0,
2023,4,2023_04_KC_NYJ,NYJ,2.0,0.0,2.0,
2023,5,2023_05_NYJ_DEN,NYJ,0.0,3.0,3.0,
2023,6,2023_06_PHI_NYJ,NYJ,3.0,1.0,4.0,
2023,8,2023_08_NYJ_NYG,NYJ,0.0,0.0,0.0,2.3333333333333335
2023,9,2023_09_LAC_NYJ,NYJ,0.0,2.0,2.0,1.6666666666666667
2023,10,2023_10_NYJ_LV,NYJ,1.0,2.0,3.0,1.8333333333333333
2023,11,2023_11_NYJ_BUF,NYJ,1.0,1.0,2.0,2.3333333333333335
2023,12,2023_12_MIA_NYJ,NYJ,2.0,0.0,2.0,2.3333333333333335
2023,13,2023_13_ATL_NYJ,NYJ,0.0,1.0,1.0,2.1666666666666665
2023,14,2023_14_HOU_NYJ,NYJ,0.0,0.0,0.0,1.6666666666666667
2023,15,2023_15_NYJ_MIA,NYJ,0.0,0.0,0.0,1.6666666666666667
2023,16,2023_16_WAS_NYJ,NYJ,2.0,0.0,2.0,1.3333333333333333
2023,17,2023_17_NYJ_CLE,NYJ,1.0,2.0,3.0,1.1666666666666667
2023,18,2023_18_NYJ_NE,NYJ,2.0,1.0,3.0,1.3333333333333333
2024,1,2024_01_NYJ_SF,NYJ,0.0,0.0,0.0,
2024,2,2024_02_NYJ_TEN,NYJ,1.0,1.0,2.0,
2024,3,2024_03_NE_NYJ,NYJ,0.0,1.0,1.0,
2024,4,2024_04_DEN_NYJ,NYJ,0.0,1.0,1.0,
2024,5,2024_05_NYJ_MIN,NYJ,1.0,0.0,1.0,
2024,6,2024_06_BUF_NYJ,NYJ,0.0,1.0,1.0,
2024,7,2024_07_NYJ_PIT,NYJ,0.0,1.0,1.0,1.0
2024,8,2024_08_NYJ_NE,NYJ,0.0,1.0,1.0,1.1666666666666667
2024,9,2024_09_HOU_NYJ,NYJ,0.0,1.0,1.0,1.0
2024,10,2024_10_NYJ_ARI,NYJ,0.0,1.0,1.0,1.0
2024,11,2024_11_IND_NYJ,NYJ,0.0,1.0,1.0,1.0
2024,13,2024_13_SEA_NYJ,NYJ,0.0,2.0,2.0,1.0
2024,14,2024_14_NYJ_MIA,NYJ,0.0,0.0,0.0,1.1666666666666667
2024,15,2024_15_NYJ_JAX,NYJ,2.0,1.0,3.0,1.0
2024,16,2024_16_LA_NYJ,NYJ,1.0,0.0,1.0,1.3333333333333333
2024,17,2024_17_NYJ_BUF,NYJ,0.0,0.0,0.0,1.3333333333333333
2024,18,2024_18_MIA_NYJ,NYJ,2.0,3.0,5.0,1.1666666666666667
2016,1,2016_01_CLE_PHI,PHI,1.0,1.0,2.0,
2016,2,2016_02_PHI_CHI,PHI,1.0,2.0,3.0,
2016,3,2016_03_PIT_PHI,PHI,1.0,1.0,2.0,
2016,5,2016_05_PHI_DET,PHI,0.0,0.0,0.0,
2016,6,2016_06_PHI_WAS,PHI,1.0,0.0,1.0,
2016,7,2016_07_MIN_PHI,PHI,1.0,4.0,5.0,
2016,8,2016_08_PHI_DAL,PHI,1.0,1.0,2.0,2.1666666666666665
2016,9,2016_09_PHI_NYG,PHI,2.0,0.0,2.0,2.1666666666666665
2016,10,2016_10_ATL_PHI,PHI,1.0,0.0,1.0,2.0
2016,11,2016_11_PHI_SEA,PHI,0.0,0.0,0.0,1.8333333333333333
2016,12,2016_12_GB_PHI,PHI,0.0,0.0,0.0,1.8333333333333333
2016,13,2016_13_PHI_CIN,PHI,0.0,2.0,2.0,1.6666666666666667
2016,14,2016_14_WAS_PHI,PHI,1.0,0.0,1.0,1.1666666666666667
2016,15,2016_15_PHI_BAL,PHI,1.0,2.0,3.0,1.0
2016,16,2016_16_NYG_PHI,PHI,3.0,0.0,3.0,1.1666666666666667
2016,17,2016_17_DAL_PHI,PHI,2.0,1.0,3.0,1.5
2017,1,2017_01_PHI_WAS,PHI,1.0,2.0,3.0,
2017,2,2017_02_PHI_KC,PHI,0.0,1.0,1.0,
2017,3,2017_03_NYG_PHI,PHI,2.0,0.0,2.0,
2017,4,2017_04_PHI_LAC,PHI,0.0,1.0,1.0,
2017,5,2017_05_ARI_PHI,PHI,0.0,1.0,1.0,
2017,6,2017_06_PHI_CAR,PHI,3.0,0.0,3.0,
2017,7,2017_07_WAS_PHI,PHI,1.0,0.0,1.0,1.8333333333333333
2017,8,2017_08_SF_PHI,PHI,2.0,0.0,2.0,1.5
2017,9,2017_09_DEN_PHI,PHI,2.0,1.0,3.0,1.6666666666666667
2017,11,2017_11_PHI_DAL,PHI,3.0,1.0,4.0,1.8333333333333333
2017,12,2017_12_CHI_PHI,PHI,2.0,2.0,4.0,2.3333333333333335
2017,13,2017_13_PHI_SEA,PHI,0.0,0.0,0.0,2.8333333333333335
2017,14,2017_14_PHI_LA,PHI,0.0,2.0,2.0,2.3333333333333335
2017,15,2017_15_PHI_NYG,PHI,1.0,0.0,1.0,2.5
2017,16,2017_16_OAK_PHI,PHI,2.0,3.0,5.0,2.3333333333333335
2017,17,2017_17_DAL_PHI,PHI,0.0,0.0,0.0,2.6666666666666665
2018,1,2018_01_ATL_PHI,PHI,1.0,1.0,2.0,
2018,2,2018_02_PHI_TB,PHI,1.0,1.0,2.0,
2018,3,2018_03_IND_PHI,PHI,0.0,0.0,0.0,
2018,4,2018_04_PHI_TEN,PHI,1.0,0.0,1.0,
2018,5,2018_05_MIN_PHI,PHI,0.0,0.0,0.0,
2018,6,2018_06_PHI_NYG,PHI,1.0,1.0,2.0,
2018,7,2018_07_CAR_PHI,PHI,0.0,0.0,0.0,1.1666666666666667
2018,8,2018_08_PHI_JAX,PHI,0.0,1.0,1.0,0.8333333333333334
2018,10,2018_10_DAL_PHI,PHI,0.0,1.0,1.0,0.6666666666666666
2018,11,2018_11_PHI_NO,PHI,0.0,0.0,0.0,0.8333333333333334
2018,12,2018_12_NYG_PHI,PHI,1.0,2.0,3.0,0.6666666666666666
2018,13,2018_13_WAS_PHI,PHI,1.0,2.0,3.0,1.1666666666666667
2018,14,2018_14_PHI_DAL,PHI,2.0,1.0,3.0,1.3333333333333333
2018,15,2018_15_PHI_LA,PHI,1.0,1.0,2.0,1.8333333333333333
2018,16,2018_16_HOU_PHI,PHI,0.0,1.0,1.0,2.0
2018,17,2018_17_PHI_WAS,PHI,1.0,1.0,2.0,2.0
2019,1,2019_01_WAS_PHI,PHI,0.0,0.0,0.0,
2019,2,2019_02_PHI_ATL,PHI,3.0,1.0,4.0,
2019,3,2019_03_DET_PHI,PHI,0.0,0.0,0.0,
2019,4,2019_04_PHI_GB,PHI,1.0,1.0,2.0,
2019,5,2019_05_NYJ_PHI,PHI,2.0,2.0,4.0,
2019,6,2019_06_PHI_MIN,PHI,1.0,1.0,2.0,
2019,7,2019_07_PHI_DAL,PHI,1.0,1.0,2.0,2.0
2019,8,2019_08_PHI_BUF,PHI,0.0,4.0,4.0,2.3333333333333335
2019,9,2019_09_CHI_PHI,PHI,0.0,0.0,0.0,2.3333333333333335
2019,11,2019_11_NE_PHI,PHI,0.0,0.0,0.0,2.3333333333333335
2019,12,2019_12_SEA_PHI,PHI,1.0,1.0,2.0,2.0
2019,13,2019_13_PHI_MIA,PHI,1.0,0.0,1.0,1.6666666666666667
2019,14,2019_14_NYG_PHI,PHI,0.0,1.0,1.0,1.5
2019,15,2019_15_PHI_WAS,PHI,0.0,1.0,1.0,1.3333333333333333
2019,16,2019_16_DAL_PHI,PHI,0.0,1.0,1.0,0.8333333333333334
2019,17,2019_17_PHI_NYG,PHI,1.0,2.0,3.0,1.0
2020,1,2020_01_PHI_WAS,PHI,0.0,1.0,1.0,
2020,2,2020_02_LA_PHI,PHI,0.0,0.0,0.0,
2020,3,2020_03_CIN_PHI,PHI,0.0,0.0,0.0,
2020,4,2020_04_PHI_SF,PHI,2.0,1.0,3.0,
2020,5,2020_05_PHI_PIT,PHI,0.0,1.0,1.0,
2020,6,2020_06_BAL_PHI,PHI,0.0,2.0,2.0,
2020,7,2020_07_NYG_PHI,PHI,1.0,2.0,3.0,1.1666666666666667
2020,8,2020_08_DAL_PHI,PHI,0.0,2.0,2.0,1.5
2020,10,2020_10_PHI_NYG,PHI,0.0,0.0,0.0,1.8333333333333333
2020,11,2020_11_PHI_CLE,PHI,0.0,1.0,1.0,1.8333333333333333
2020,12,2020_12_SEA_PHI,PHI,0.0,0.0,0.0,1.5
2020,13,2020_13_PHI_GB,PHI,0.0,0.0,0.0,1.3333333333333333
2020,14,2020_14_NO_PHI,PHI,1.0,1.0,2.0,1.0
2020,15,2020_15_PHI_ARI,PHI,1.0,2.0,3.0,0.8333333333333334
2020,16,2020_16_PHI_DAL,PHI,1.0,0.0,1.0,1.0
2020,17,2020_17_WAS_PHI,PHI,2.0,0.0,2.0,1.1666666666666667
2021,1,2021_01_PHI_ATL,PHI,0.0,0.0,0.0,
2021,2,2021_02_SF_PHI,PHI,0.0,1.0,1.0,
2021,3,2021_03_PHI_DAL,PHI,0.0,1.0,1.0,
2021,4,2021_04_KC_PHI,PHI,1.0,1.0,2.0,
2021,5,2021_05_PHI_CAR,PHI,3.0,0.0,3.0,
2021,6,2021_06_TB_PHI,PHI,1.0,0.0,1.0,
2021,7,2021_07_PHI_LV,PHI,1.0,0.0,1.0,1.3333333333333333
2021,8,2021_08_PHI_DET,PHI,0.0,3.0,3.0,1.5
2021,9,2021_09_LAC_PHI,PHI,0.0,0.0,0.0,1.8333333333333333
2021,10,2021_10_PHI_DEN,PHI,0.0,2.0,2.0,1.6666666666666667
2021,11,2021_11_NO_PHI,PHI,2.0,1.0,3.0,1.6666666666666667
2021,12,2021_12_PHI_NYG,PHI,0.0,0.0,0.0,1.6666666666666667
2021,13,2021_13_PHI_NYJ,PHI,1.0,0.0,1.0,1.5
2021,15,2021_15_WAS_PHI,PHI,0.0,2.0,2.0,1.5
2021,16,2021_16_NYG_PHI,PHI,2.0,1.0,3.0,1.3333333333333333
2021,17,2021_17_PHI_WAS,PHI,1.0,0.0,1.0,1.8333333333333333
2021,18,2021_18_DAL_PHI,PHI,0.0,0.0,0.0,1.6666666666666667
2022,1,2022_01_PHI_DET,PHI,1.0,0.0,1.0,
2022,2,2022_02_MIN_PHI,PHI,3.0,1.0,4.0,
2022,3,2022_03_PHI_WAS,PHI,0.0,2.0,2.0,
2022,4,2022_04_JAX_PHI,PHI,1.0,3.0,4.0,
2022,5,2022_05_PHI_ARI,PHI,1.0,0.0,1.0,
2022,6,2022_06_DAL_PHI,PHI,3.0,0.0,3.0,
2022,8,2022_08_PIT_PHI,PHI,1.0,2.0,3.0,2.5
2022,9,2022_09_PHI_HOU,PHI,2.0,0.0,2.0,2.8333333333333335
2022,10,2022_10_WAS_PHI,PHI,1.0,1.0,2.0,2.5
2022,11,2022_11_PHI_IND,PHI,0.0,1.0,1.0,2.5
2022,12,2022_12_GB_PHI,PHI,2.0,0.0,2.0,2.0
2022,13,2022_13_TEN_PHI,PHI,0.0,0.0,0.0,2.1666666666666665
2022,14,2022_14_PHI_NYG,PHI,0.0,1.0,1.0,1.6666666666666667
2022,15,2022_15_PHI_CHI,PHI,0.0,3.0,3.0,1.3333333333333333
2022,16,2022_16_PHI_DAL,PHI,1.0,1.0,2.0,1.5
2022,17,2022_17_NO_PHI,PHI,1.0,0.0,1.0,1.5
2022,18,2022_18_NYG_PHI,PHI,0.0,0.0,0.0,1.5
2023,1,2023_01_PHI_NE,PHI,1.0,1.0,2.0,
2023,2,2023_02_MIN_PHI,PHI,0.0,4.0,4.0,
2023,3,2023_03_PHI_TB,PHI,1.0,2.0,3.0,
2023,4,2023_04_WAS_PHI,PHI,0.0,1.0,1.0,
2023,5,2023_05_PHI_LA,PHI,0.0,1.0,1.0,
2023,6,2023_06_PHI_NYJ,PHI,0.0,0.0,0.0,
2023,7,2023_07_MIA_PHI,PHI,1.0,0.0,1.0,1.8333333333333333
2023,8,2023_08_PHI_WAS,PHI,1.0,1.0,2.0,1.6666666666666667
2023,9,2023_09_DAL_PHI,PHI,0.0,1.0,1.0,1.3333333333333333
2023,11,2023_11_PHI_KC,PHI,1.0,1.0,2.0,1.0
2023,12,2023_12_BUF_PHI,PHI,1.0,0.0,1.0,1.1666666666666667
2023,13,2023_13_SF_PHI,PHI,0.0,0.0,0.0,1.1666666666666667
2023,14,2023_14_PHI_DAL,PHI,0.0,1.0,1.0,1.1666666666666667
2023,15,2023_15_PHI_SEA,PHI,0.0,0.0,0.0,1.1666666666666667
2023,16,2023_16_NYG_PHI,PHI,1.0,0.0,1.0,0.8333333333333334
2023,17,2023_17_ARI_PHI,PHI,1.0,1.0,2.0,0.8333333333333334
2023,18,2023_18_PHI_NYG,PHI,1.0,0.0,1.0,0.8333333333333334
2024,1,2024_01_GB_PHI,PHI,1.0,1.0,2.0,
2024,2,2024_02_ATL_PHI,PHI,0.0,0.0,0.0,
2024,3,2024_03_PHI_NO,PHI,1.0,0.0,1.0,
2024,4,2024_04_PHI_TB,PHI,0.0,0.0,0.0,
2024,6,2024_06_CLE_PHI,PHI,0.0,0.0,0.0,
2024,7,2024_07_PHI_NYG,PHI,0.0,1.0,1.0,
2024,8,2024_08_PHI_CIN,PHI,1.0,3.0,4.0,0.6666666666666666
2024,9,2024_09_JAX_PHI,PHI,2.0,0.0,2.0,1.0
2024,10,2024_10_PHI_DAL,PHI,1.0,3.0,4.0,1.3333333333333333
2024,11,2024_11_WAS_PHI,PHI,1.0,1.0,2.0,1.8333333333333333
2024,12,2024_12_PHI_LA,PHI,0.0,4.0,4.0,2.1666666666666665
2024,13,2024_13_PHI_BAL,PHI,0.0,1.0,1.0,2.8333333333333335
2024,14,2024_14_CAR_PHI,PHI,1.0,0.0,1.0,2.8333333333333335
2024,15,2024_15_PIT_PHI,PHI,0.0,2.0,2.0,2.3333333333333335
2024,16,2024_16_PHI_WAS,PHI,2.0,3.0,5.0,2.3333333333333335
2024,17,2024_17_DAL_PHI,PHI,2.0,2.0,4.0,2.5
2024,18,2024_18_NYG_PHI,PHI,1.0,0.0,1.0,2.8333333333333335
2016,1,2016_01_PIT_WAS,PIT,2.0,1.0,3.0,
2016,2,2016_02_CIN_PIT,PIT,0.0,2.0,2.0,
2016,3,2016_03_PIT_PHI,PIT,0.0,0.0,0.0,
2016,4,2016_04_KC_PIT,PIT,1.0,2.0,3.0,
2016,5,2016_05_NYJ_PIT,PIT,0.0,1.0,1.0,
2016,6,2016_06_PIT_MIA,PIT,0.0,0.0,0.0,
2016,7,2016_07_NE_PIT,PIT,0.0,1.0,1.0,1.5
2016,9,2016_09_PIT_BAL,PIT,1.0,2.0,3.0,1.1666666666666667
2016,10,2016_10_DAL_PIT,PIT,0.0,1.0,1.0,1.3333333333333333
2016,11,2016_11_PIT_CLE,PIT,1.0,1.0,2.0,1.5
2016,12,2016_12_PIT_IND,PIT,2.0,1.0,3.0,1.3333333333333333
2016,13,2016_13_NYG_PIT,PIT,2.0,0.0,2.0,1.6666666666666667
2016,14,2016_14_PIT_BUF,PIT,1.0,0.0,1.0,2.0
2016,15,2016_15_PIT_CIN,PIT,1.0,0.0,1.0,2.0
2016,16,2016_16_BAL_PIT,PIT,1.0,1.0,2.0,1.6666666666666667
2016,17,2016_17_CLE_PIT,PIT,1.0,2.0,3.0,1.8333333333333333
2017,1,2017_01_PIT_CLE,PIT,1.0,0.0,1.0,
2017,2,2017_02_MIN_PIT,PIT,0.0,1.0,1.0,
