game_id,season,week,game_date,posteam,defteam,qtr,yardline_100,kick_distance,distance_bucket,game_seconds_remaining,score_differential,wp,fg_prob,fg_made,fg_blocked,field_goal_result,kicker_player_id,kicker_player_name,epa,play_id
2023_08_CLE_SEA,2023,8,2023-10-29,CLE,SEA,3.0,7.0,25.0,0-30,1353.0,-3.0,0.47396395,0.9813367,true,false,made,00-0030098,D.Hopkins,0.06992804,2662.0
2023_08_CLE_SEA,2023,8,2023-10-29,CLE,SEA,3.0,9.0,27.0,0-30,1073.0,0.0,0.53657013,0.97473174,true,false,made,00-0030098,D.Hopkins,0.09818306,2975.0
2023_08_HOU_CAR,2023,8,2023-10-29,CAR,HOU,3.0,28.0,46.0,41-50,1550.0,-1.0,0.55617225,0.77228016,true,false,made,00-0034173,E.Pineiro,1.3381541,2342.0
2023_08_HOU_CAR,2023,8,2023-10-29,CAR,HOU,3.0,19.0,37.0,31-40,1382.0,2.0,0.72806036,0.90506643,true,false,made,00-0034173,E.Pineiro,0.49476975,2529.0
2023_08_HOU_CAR,2023,8,2023-10-29,CAR,HOU,4.0,5.0,23.0,0-30,3.0,-1.0,0.8318366,0.98325,true,false,made,00-0034173,E.Pineiro,0.05025,3988.0
2023_08_JAX_PIT,2023,8,2023-10-29,JAX,PIT,1.0,32.0,50.0,41-50,3351.0,0.0,0.51970065,0.6962868,true,false,made,00-0029822,B.McManus,1.6395128,336.0
2023_08_JAX_PIT,2023,8,2023-10-29,JAX,PIT,1.0,32.0,51.0,51-55,3059.0,3.0,0.63479054,0.6953173,true,false,made,00-0029822,B.McManus,1.6342252,631.0
2023_08_JAX_PIT,2023,8,2023-10-29,PIT,JAX,2.0,5.0,22.0,0-30,2041.0,-6.0,0.37069026,0.98509276,true,false,made,00-0031136,C.Boswell,0.054169256,1595.0
2023_08_JAX_PIT,2023,8,2023-10-29,JAX,PIT,2.0,20.0,38.0,31-40,1867.0,3.0,0.7027568,0.88278955,true,false,made,00-0029822,B.McManus,0.4378518,1918.0
2023_08_JAX_PIT,2023,8,2023-10-29,PIT,JAX,2.0,43.0,61.0,56+,1802.0,-6.0,0.24603991,0.3774635,false,false,missed,00-0031136,C.Boswell,-1.1323905,2209.0
2023_08_JAX_PIT,2023,8,2023-10-29,JAX,PIT,4.0,19.0,37.0,31-40,278.0,7.0,0.9198921,0.9011332,true,false,made,00-0029822,B.McManus,0.41868213,3892.0
2023_08_KC_DEN,2023,8,2023-10-29,KC,DEN,1.0,4.0,23.0,0-30,2774.0,-7.0,0.28940636,0.98814064,true,false,made,00-0033303,H.Butker,0.044359118,706.0
2023_08_KC_DEN,2023,8,2023-10-29,KC,DEN,2.0,16.0,34.0,31-40,2142.0,-11.0,0.16259785,0.93180925,true,false,made,00-0033303,H.Butker,0.29780546,1568.0
2023_08_KC_DEN,2023,8,2023-10-29,KC,DEN,2.0,37.0,56.0,56+,1804.0,-8.0,0.2062187,0.53683984,true,false,made,00-0033303,H.Butker,1.3894805,2215.0
2023_08_KC_DEN,2023,8,2023-10-29,DEN,KC,3.0,20.0,38.0,31-40,1300.0,5.0,0.7620393,0.8936591,false,true,blocked,00-0032569,W.Lutz,-3.414551,2629.0
2023_08_KC_DEN,2023,8,2023-10-29,DEN,KC,4.0,10.0,28.0,0-30,34.0,12.0,0.99955076,0.9657644,true,false,made,00-0032569,W.Lutz,0.10599068,4133.0
2023_08_LA_DAL,2023,8,2023-10-29,LA,DAL,1.0,15.0,33.0,31-40,3025.0,-7.0,0.3260582,0.94078773,true,false,made,00-0038152,L.Havrisik,0.25558507,592.0
2023_08_LA_DAL,2023,8,2023-10-29,DAL,LA,1.0,40.0,58.0,56+,2748.0,4.0,0.6343918,0.6140311,true,false,made,00-0037692,B.Aubrey,2.4683821,818.0
2023_08_LA_DAL,2023,8,2023-10-29,DAL,LA,3.0,9.0,27.0,0-30,996.0,16.0,0.9753804,0.97258633,true,false,made,00-0037692,B.Aubrey,0.12525755,3033.0
2023_08_LA_DAL,2023,8,2023-10-29,LA,DAL,4.0,29.0,47.0,41-50,334.0,-26.0,0.00012300795,0.79042625,true,false,made,00-0038152,L.Havrisik,1.12657,3782.0
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,1.0,26.0,44.0,41-50,3176.0,0.0,0.5705589,0.8050995,true,false,made,00-0036816,R.Patterson,1.1901939,381.0
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,2.0,13.0,31.0,31-40,2547.0,3.0,0.64203554,0.9694673,true,false,made,00-0036816,R.Patterson,0.15617982,1156.0
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,2.0,15.0,33.0,31-40,2292.0,6.0,0.747071,0.9549169,true,false,made,00-0036816,R.Patterson,0.22435248,1468.0
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,4.0,34.0,52.0,51-55,604.0,9.0,0.9079789,0.7322909,true,false,made,00-0036816,R.Patterson,1.5888804,3470.0
2023_08_LV_DET,2023,8,2023-10-30,DET,LV,4.0,8.0,26.0,0-30,303.0,12.0,0.9906172,0.987614,false,false,missed,00-0036816,R.Patterson,-3.6820555,3865.0
2023_08_MIN_GB,2023,8,2023-10-29,MIN,GB,1.0,24.0,42.0,41-50,3131.0,0.0,0.5636558,0.84004474,false,false,missed,00-0034450,G.Joseph,-4.1293993,502.0
2023_08_MIN_GB,2023,8,2023-10-29,MIN,GB,2.0,7.0,25.0,0-30,2416.0,7.0,0.775786,0.98121226,true,false,made,00-0034450,G.Joseph,0.06951588,1405.0
2023_08_MIN_GB,2023,8,2023-10-29,GB,MIN,2.0,12.0,30.0,0-30,1800.0,-10.0,0.23367809,0.95447236,true,false,made,00-0038402,A.Carlson,0.13658287,2268.0
2023_08_MIN_GB,2023,8,2023-10-29,MIN,GB,4.0,26.0,44.0,41-50,590.0,14.0,0.9550198,0.80741966,false,true,blocked,00-0034450,G.Joseph,-4.5769315,3651.0
2023_08_NE_MIA,2023,8,2023-10-29,MIA,NE,2.0,12.0,30.0,0-30,1829.0,7.0,0.8379512,0.95469445,true,false,made,00-0034794,J.Sanders,0.13945857,2018.0
2023_08_NE_MIA,2023,8,2023-10-29,NE,MIA,3.0,20.0,38.0,31-40,1669.0,-10.0,0.19248289,0.8947176,true,false,made,00-0038567,C.Ryland,0.487943,2217.0
2023_08_NO_IND,2023,8,2023-10-29,IND,NO,2.0,2.0,20.0,0-30,2692.0,0.0,0.63388646,0.99003315,true,false,made,00-0035269,M.Gay,0.04065423,1027.0
2023_08_NO_IND,2023,8,2023-10-29,IND,NO,2.0,24.0,42.0,41-50,1826.0,-4.0,0.4163444,0.84069777,true,false,made,00-0035269,M.Gay,0.5605594,2198.0
2023_08_NO_IND,2023,8,2023-10-29,NO,IND,4.0,9.0,27.0,0-30,28.0,8.0,0.9952578,0.96801716,true,false,made,00-0038905,B.Grupe,0.10032471,4518.0
2023_08_NYJ_NYG,2023,8,2023-10-29,NYG,NYJ,1.0,13.0,31.0,31-40,3431.0,0.0,0.66928655,0.9562593,true,false,made,00-0026858,G.Gano,0.20701809,256.0
2023_08_NYJ_NYG,2023,8,2023-10-29,NYG,NYJ,2.0,29.0,47.0,41-50,2568.0,-4.0,0.5179651,0.75258505,false,false,missed,00-0026858,G.Gano,-3.298096,1239.0
2023_08_NYJ_NYG,2023,8,2023-10-29,NYG,NYJ,4.0,17.0,35.0,31-40,28.0,3.0,0.97228706,0.9139752,false,false,missed,00-0026858,G.Gano,-2.848253,4364.0
2023_08_NYJ_NYG,2023,8,2023-10-29,NYJ,NYG,4.0,17.0,35.0,31-40,1.0,-3.0,0.4512175,0.91345274,true,false,made,00-0029621,G.Zuerlein,0.2596418,4476.0
2023_08_NYJ_NYG,2023,8,2023-10-29,NYJ,NYG,5.0,15.0,33.0,31-40,372.0,0.0,0.9495711,0.9397838,true,false,made,00-0029621,G.Zuerlein,0.26114157,4835.0
2023_08_PHI_WAS,2023,8,2023-10-29,PHI,WAS,1.0,33.0,51.0,51-55,2835.0,-7.0,0.281097,0.6765224,true,false,made,00-0033787,J.Elliott,1.6463915,856.0
2023_08_PHI_WAS,2023,8,2023-10-29,WAS,PHI,2.0,43.0,61.0,56+,1806.0,4.0,0.71733284,0.3779813,true,false,made,00-0035192,J.Slye,2.0386689,2147.0
2023_08_TB_BUF,2023,8,2023-10-26,BUF,TB,1.0,19.0,37.0,31-40,3188.0,0.0,0.6616993,0.9051148,true,false,made,00-0036162,T.Bass,0.49591237,501.0
2023_08_TB_BUF,2023,8,2023-10-26,TB,BUF,1.0,32.0,50.0,41-50,2966.0,-3.0,0.36450934,0.6971239,false,true,blocked,00-0035358,C.McLaughlin,-4.1130376,775.0
2023_08_TB_BUF,2023,8,2023-10-26,TB,BUF,2.0,39.0,57.0,56+,2265.0,-10.0,0.15386538,0.5225342,true,false,made,00-0035358,C.McLaughlin,2.681817,1530.0
2023_09_ARI_CLE,2023,9,2023-11-05,CLE,ARI,2.0,12.0,30.0,0-30,2658.0,0.0,0.64561665,0.9616381,true,false,made,00-0030098,D.Hopkins,0.16203968,966.0
2023_09_ARI_CLE,2023,9,2023-11-05,CLE,ARI,2.0,27.0,45.0,41-50,1804.0,10.0,0.9011808,0.7628618,true,false,made,00-0030098,D.Hopkins,0.7114147,2112.0
2023_09_ARI_CLE,2023,9,2023-11-05,CLE,ARI,4.0,30.0,48.0,41-50,733.0,20.0,0.996837,0.73279667,false,false,missed,00-0030098,D.Hopkins,-3.2312171,3292.0
2023_09_BUF_CIN,2023,9,2023-11-05,BUF,CIN,3.0,16.0,34.0,31-40,1525.0,-14.0,0.11055301,0.93474025,true,false,made,00-0036162,T.Bass,0.27694634,2468.0
2023_09_BUF_CIN,2023,9,2023-11-05,CIN,BUF,4.0,2.0,20.0,0-30,491.0,11.0,0.9660596,0.9903053,true,false,made,00-0036854,E.McPherson,0.038033213,3601.0
2023_09_CHI_NO,2023,9,2023-11-05,CHI,NO,2.0,22.0,40.0,31-40,1832.0,0.0,0.47659037,0.84971917,false,false,missed,00-0031203,C.Santos,-3.0547345,1835.0
2023_09_CHI_NO,2023,9,2023-11-05,NO,CHI,3.0,37.0,55.0,51-55,1608.0,0.0,0.55670995,0.68015444,true,false,made,00-0038905,B.Grupe,2.0855136,2285.0
2023_09_CHI_NO,2023,9,2023-11-05,CHI,NO,3.0,13.0,31.0,31-40,1110.0,-3.0,0.4329054,0.9692344,true,false,made,00-0031203,C.Santos,0.13290845,2695.0
2023_09_CHI_NO,2023,9,2023-11-05,NO,CHI,4.0,29.0,47.0,41-50,150.0,7.0,0.9341662,0.7641973,false,false,missed,00-0038905,B.Grupe,-4.450924,3884.0
2023_09_DAL_PHI,2023,9,2023-11-05,DAL,PHI,2.0,33.0,51.0,51-55,1880.0,0.0,0.4688776,0.65404457,true,false,made,00-0037692,B.Aubrey,1.5873716,1956.0
2023_09_IND_CAR,2023,9,2023-11-05,IND,CAR,2.0,7.0,26.0,0-30,2635.0,0.0,0.55046475,0.98138714,true,false,made,00-0035269,M.Gay,0.07178826,1032.0
2023_09_IND_CAR,2023,9,2023-11-05,CAR,IND,2.0,17.0,35.0,31-40,2019.0,-10.0,0.24417584,0.9218662,true,false,made,00-0034173,E.Pineiro,0.33376157,1703.0
2023_09_IND_CAR,2023,9,2023-11-05,IND,CAR,2.0,39.0,57.0,56+,1858.0,7.0,0.7686685,0.50294745,true,false,made,00-0035269,M.Gay,2.5506358,2049.0
2023_09_IND_CAR,2023,9,2023-11-05,CAR,IND,4.0,31.0,49.0,41-50,494.0,-17.0,0.017196942,0.70727915,true,false,made,00-0034173,E.Pineiro,1.5171813,3725.0
2023_09_LAC_NYJ,2023,9,2023-11-06,NYJ,LAC,2.0,29.0,47.0,41-50,2161.0,-14.0,0.16855742,0.7452805,true,false,made,00-0029621,G.Zuerlein,1.3122188,1728.0
2023_09_LAC_NYJ,2023,9,2023-11-06,LAC,NYJ,2.0,37.0,55.0,51-55,1802.0,11.0,0.8832182,0.53683984,true,false,made,00-0037224,C.Dicker,1.3894805,2413.0
2023_09_LAC_NYJ,2023,9,2023-11-06,NYJ,LAC,3.0,28.0,46.0,41-50,1496.0,-14.0,0.1297963,0.7722286,true,false,made,00-0029621,G.Zuerlein,1.3291407,2670.0
2023_09_LAC_NYJ,2023,9,2023-11-06,LAC,NYJ,4.0,20.0,38.0,31-40,562.0,11.0,0.9468085,0.89285785,true,false,made,00-0037224,C.Dicker,0.51991284,3550.0
2023_09_LA_GB,2023,9,2023-11-05,LA,GB,2.0,34.0,52.0,51-55,1907.0,-7.0,0.22446358,0.63288075,true,false,made,00-0038152,L.Havrisik,1.8668799,1811.0
2023_09_LA_GB,2023,9,2023-11-05,GB,LA,2.0,30.0,48.0,41-50,1804.0,4.0,0.7695131,0.7020713,false,false,missed,00-0038402,A.Carlson,-2.106214,2177.0
2023_09_LA_GB,2023,9,2023-11-05,LA,GB,3.0,31.0,49.0,41-50,1294.0,-4.0,0.3414412,0.7152423,false,false,missed,00-0038152,L.Havrisik,-3.7835286,2833.0
2023_09_LA_GB,2023,9,2023-11-05,GB,LA,3.0,8.0,26.0,0-30,1033.0,4.0,0.78864324,0.9782036,true,false,made,00-0038402,A.Carlson,0.09687881,3005.0
2023_09_LA_GB,2023,9,2023-11-05,GB,LA,4.0,16.0,34.0,31-40,551.0,7.0,0.91625565,0.93310463,true,false,made,00-0038402,A.Carlson,0.30379203,3553.0
2023_09_MIN_ATL,2023,9,2023-11-05,ATL,MIN,1.0,34.0,52.0,51-55,3131.0,0.0,0.5414926,0.7206817,true,false,made,00-0033702,Y.Koo,1.7087802,437.0
2023_09_MIN_ATL,2023,9,2023-11-05,MIN,ATL,1.0,1.0,19.0,0-30,2843.0,-3.0,0.5163225,0.99120706,true,false,made,00-0034450,G.Joseph,0.032403197,703.0
2023_09_MIN_ATL,2023,9,2023-11-05,ATL,MIN,2.0,24.0,43.0,41-50,2342.0,2.0,0.6237663,0.85652393,true,false,made,00-0033702,Y.Koo,0.7702928,1315.0
2023_09_MIN_ATL,2023,9,2023-11-05,ATL,MIN,2.0,5.0,23.0,0-30,2135.0,5.0,0.7383909,0.9838335,true,false,made,00-0033702,Y.Koo,0.060571697,1559.0
2023_09_MIN_ATL,2023,9,2023-11-05,ATL,MIN,3.0,36.0,54.0,51-55,1640.0,1.0,0.5744926,0.68920463,true,false,made,00-0033702,Y.Koo,1.9310546,2426.0
2023_09_MIN_ATL,2023,9,2023-11-05,MIN,ATL,3.0,14.0,32.0,31-40,1396.0,-4.0,0.39737028,0.9478774,true,false,made,00-0034450,G.Joseph,0.23053189,2681.0
2023_09_MIN_ATL,2023,9,2023-11-05,MIN,ATL,4.0,13.0,31.0,31-40,862.0,0.0,0.51380867,0.9545282,true,false,made,00-0034450,G.Joseph,0.20777099,3348.0
2023_09_NYG_LV,2023,9,2023-11-05,LV,NYG,2.0,5.0,24.0,0-30,1807.0,21.0,0.97241735,0.9927123,true,false,made,00-0034161,D.Carlson,0.021718161,1863.0
2023_09_NYG_LV,2023,9,2023-11-05,LV,NYG,3.0,28.0,46.0,41-50,1407.0,24.0,0.9979113,0.78381836,true,false,made,00-0034161,D.Carlson,1.2977272,2329.0
2023_09_NYG_LV,2023,9,2023-11-05,LV,NYG,4.0,23.0,41.0,41-50,573.0,21.0,0.9991673,0.84699655,true,false,made,00-0034161,D.Carlson,0.78949845,3192.0
2023_09_SEA_BAL,2023,9,2023-11-05,SEA,BAL,2.0,15.0,33.0,31-40,1862.0,-14.0,0.11139683,0.93541247,true,false,made,00-0031492,J.Myers,0.2352253,1882.0
2023_09_SEA_BAL,2023,9,2023-11-05,BAL,SEA,2.0,19.0,37.0,31-40,1808.0,11.0,0.932459,0.89081234,true,false,made,00-0029597,J.Tucker,0.3296355,2189.0
2023_09_SEA_BAL,2023,9,2023-11-05,BAL,SEA,3.0,26.0,45.0,41-50,1669.0,14.0,0.9355767,0.8086656,true,false,made,00-0029597,J.Tucker,1.1123426,2370.0
2023_09_SEA_BAL,2023,9,2023-11-05,BAL,SEA,3.0,13.0,31.0,31-40,1111.0,17.0,0.9692155,0.9558005,true,false,made,00-0029597,J.Tucker,0.20386025,2877.0
2023_09_TB_HOU,2023,9,2023-11-05,TB,HOU,1.0,17.0,35.0,31-40,3479.0,0.0,0.55415577,0.9260304,true,false,made,00-0035358,C.McLaughlin,0.3455827,251.0
2023_09_TB_HOU,2023,9,2023-11-05,HOU,TB,2.0,32.0,50.0,41-50,2122.0,-10.0,0.21496469,0.74555945,true,false,made,00-0032726,K.Fairbairn,1.348019,1681.0
2023_09_TB_HOU,2023,9,2023-11-05,TB,HOU,3.0,31.0,49.0,41-50,1662.0,7.0,0.7729621,0.7694601,true,false,made,00-0035358,C.McLaughlin,1.2575876,2294.0
2023_09_TB_HOU,2023,9,2023-11-05,TB,HOU,3.0,37.0,55.0,51-55,1468.0,4.0,0.6782672,0.67044485,true,false,made,00-0035358,C.McLaughlin,1.9107774,2567.0
2023_09_TB_HOU,2023,9,2023-11-05,HOU,TB,4.0,11.0,29.0,0-30,528.0,0.0,0.5891856,0.96366036,true,false,made,00-0033854,D.Ogunbowale,0.16600376,3638.0
2023_09_TEN_PIT,2023,9,2023-11-02,TEN,PIT,1.0,18.0,36.0,31-40,2872.0,-7.0,0.30626765,0.9157164,true,false,made,00-0025565,N.Folk,0.37863064,844.0
2023_09_TEN_PIT,2023,9,2023-11-02,PIT,TEN,2.0,11.0,29.0,0-30,1879.0,-3.0,0.4596805,0.9634974,true,false,made,00-0031136,C.Boswell,0.14173463,1925.0
2023_09_TEN_PIT,2023,9,2023-11-02,TEN,PIT,2.0,18.0,36.0,31-40,1803.0,0.0,0.55327547,0.90256876,true,false,made,00-0025565,N.Folk,0.29229376,2156.0
2023_09_TEN_PIT,2023,9,2023-11-02,PIT,TEN,3.0,12.0,30.0,0-30,1244.0,-3.0,0.51410747,0.9615316,true,false,made,00-0031136,C.Boswell,0.16908841,2713.0
2023_09_TEN_PIT,2023,9,2023-11-02,TEN,PIT,3.0,30.0,48.0,41-50,924.0,0.0,0.4569098,0.7359908,true,false,made,00-0025565,N.Folk,1.4722192,2987.0
2023_09_WAS_NE,2023,9,2023-11-05,WAS,NE,1.0,19.0,37.0,31-40,2898.0,0.0,0.5058795,0.90529865,true,false,made,00-0035192,J.Slye,0.43308306,617.0
2023_09_WAS_NE,2023,9,2023-11-05,NE,WAS,3.0,24.0,43.0,41-50,1517.0,4.0,0.7459144,0.8401149,true,false,made,00-0038567,C.Ryland,0.90097255,2458.0
2023_09_WAS_NE,2023,9,2023-11-05,WAS,NE,3.0,11.0,30.0,0-30,1012.0,0.0,0.52635753,0.96655065,true,false,made,00-0035192,J.Slye,0.13592556,3038.0
2023_10_ATL_ARI,2023,10,2023-11-12,ARI,ATL,1.0,33.0,51.0,51-55,2993.0,0.0,0.5374429,0.73715764,true,false,made,00-0023853,M.Prater,1.5892035,707.0
2023_10_ATL_ARI,2023,10,2023-11-12,ARI,ATL,2.0,28.0,46.0,41-50,2437.0,-4.0,0.41613704,0.8083914,true,false,made,00-0023853,M.Prater,1.0971427,1333.0
2023_10_ATL_ARI,2023,10,2023-11-12,ARI,ATL,3.0,38.0,56.0,56+,1461.0,-2.0,0.48306194,0.65131044,true,false,made,00-0023853,M.Prater,2.2474542,2532.0
2023_10_ATL_ARI,2023,10,2023-11-12,ATL,ARI,3.0,17.0,36.0,31-40,1223.0,-1.0,0.48078436,0.9255295,true,false,made,00-0033702,Y.Koo,0.34424555,2825.0
2023_10_ATL_ARI,2023,10,2023-11-12,ARI,ATL,4.0,5.0,23.0,0-30,2.0,-1.0,0.74069226,0.981387,true,false,made,00-0023853,M.Prater,0.055838913,4308.0
2023_10_CAR_CHI,2023,10,2023-11-09,CHI,CAR,1.0,36.0,54.0,51-55,2854.0,-7.0,0.2985373,0.6046991,true,false,made,00-0031203,C.Santos,2.4521804,834.0
2023_10_CAR_CHI,2023,10,2023-11-09,CAR,CHI,2.0,15.0,33.0,31-40,2616.0,4.0,0.6814272,0.9423655,true,false,made,00-0034173,E.Pineiro,0.24797797,1066.0
2023_10_CAR_CHI,2023,10,2023-11-09,CHI,CAR,2.0,18.0,36.0,31-40,1990.0,-7.0,0.32332504,0.9119793,true,false,made,00-0031203,C.Santos,0.3834768,1685.0
2023_10_CAR_CHI,2023,10,2023-11-09,CHI,CAR,2.0,21.0,39.0,31-40,1803.0,-4.0,0.43548808,0.8641336,true,false,made,00-0031203,C.Santos,0.40759915,2170.0
2023_10_CAR_CHI,2023,10,2023-11-09,CAR,CHI,4.0,20.0,39.0,31-40,670.0,-6.0,0.24746382,0.89319235,true,false,made,00-0034173,E.Pineiro,0.50547,3496.0
2023_10_CAR_CHI,2023,10,2023-11-09,CAR,CHI,4.0,41.0,59.0,56+,100.0,-3.0,0.26757962,0.4593425,false,false,missed,00-0034173,E.Pineiro,-2.3756247,4084.0
2023_10_CLE_BAL,2023,10,2023-11-12,CLE,BAL,1.0,18.0,36.0,31-40,3151.0,-14.0,0.12707916,0.91589004,true,false,made,00-0030098,D.Hopkins,0.3787457,722.0
2023_10_CLE_BAL,2023,10,2023-11-12,BAL,CLE,1.0,19.0,37.0,31-40,2913.0,11.0,0.880644,0.90488374,true,false,made,00-0029597,J.Tucker,0.49105334,974.0
2023_10_CLE_BAL,2023,10,2023-11-12,CLE,BAL,2.0,10.0,28.0,0-30,2253.0,-14.0,0.13808125,0.9699916,true,false,made,00-0030098,D.Hopkins,0.12625098,1579.0
2023_10_CLE_BAL,2023,10,2023-11-12,BAL,CLE,2.0,37.0,55.0,51-55,1947.0,11.0,0.8809043,0.5632037,false,true,blocked,00-0029597,J.Tucker,-3.6620736,1894.0
2023_10_CLE_BAL,2023,10,2023-11-12,CLE,BAL,2.0,5.0,23.0,0-30,1865.0,-11.0,0.1716818,0.98423254,true,false,made,00-0030098,D.Hopkins,0.053613912,2085.0
2023_10_CLE_BAL,2023,10,2023-11-12,CLE,BAL,4.0,22.0,40.0,31-40,3.0,-1.0,0.62340367,0.8494099,true,false,made,00-0030098,D.Hopkins,0.45177037,4431.0
2023_10_DEN_BUF,2023,10,2023-11-13,DEN,BUF,1.0,22.0,40.0,31-40,3462.0,0.0,0.5548853,0.86983174,true,false,made,00-0032569,W.Lutz,0.6296319,191.0
2023_10_DEN_BUF,2023,10,2023-11-13,DEN,BUF,2.0,30.0,49.0,41-50,1849.0,1.0,0.6041773,0.7083064,true,false,made,00-0032569,W.Lutz,1.0774186,2129.0
2023_10_DEN_BUF,2023,10,2023-11-13,DEN,BUF,2.0,22.0,40.0,31-40,1804.0,4.0,0.73774505,0.8494099,true,false,made,00-0032569,W.Lutz,0.45177037,2291.0
2023_10_DEN_BUF,2023,10,2023-11-13,DEN,BUF,4.0,18.0,36.0,31-40,4.0,-1.0,0.6552544,0.90256876,true,false,made,00-0032569,W.Lutz,0.29229376,4503.0
2023_10_DET_LAC,2023,10,2023-11-12,DET,LAC,1.0,14.0,33.0,31-40,3313.0,0.0,0.5523876,0.96331805,true,false,made,00-0036816,R.Patterson,0.15836473,337.0
2023_10_DET_LAC,2023,10,2023-11-12,LAC,DET,1.0,30.0,48.0,41-50,3118.0,-3.0,0.4535926,0.76845115,true,false,made,00-0037224,C.Dicker,1.3858479,550.0
2023_10_DET_LAC,2023,10,2023-11-12,DET,LAC,4.0,22.0,41.0,41-50,2.0,0.0,0.74655926,0.8461631,true,false,made,00-0036816,R.Patterson,0.46151075,4191.0
2023_10_GB_PIT,2023,10,2023-11-12,PIT,GB,2.0,24.0,42.0,41-50,2292.0,7.0,0.77831304,0.8354892,true,false,made,00-0031136,C.Boswell,0.79828787,1355.0
2023_10_GB_PIT,2023,10,2023-11-12,GB,PIT,3.0,13.0,31.0,31-40,1451.0,-4.0,0.39737028,0.9560549,true,false,made,00-0038402,A.Carlson,0.17984407,2442.0
2023_10_GB_PIT,2023,10,2023-11-12,GB,PIT,3.0,10.0,28.0,0-30,1087.0,-1.0,0.52772605,0.9708975,true,false,made,00-0038402,A.Carlson,0.11397366,2808.0
2023_10_GB_PIT,2023,10,2023-11-12,PIT,GB,3.0,31.0,49.0,41-50,969.0,-2.0,0.5002857,0.7137835,true,false,made,00-0031136,C.Boswell,1.6589217,2960.0
2023_10_GB_PIT,2023,10,2023-11-12,PIT,GB,4.0,17.0,35.0,31-40,317.0,1.0,0.78167653,0.9227492,true,false,made,00-0031136,C.Boswell,0.33437228,3696.0
2023_10_HOU_CIN,2023,10,2023-11-12,HOU,CIN,2.0,27.0,45.0,41-50,1815.0,0.0,0.534324,0.76369256,true,false,made,00-0036469,M.Ammendola,0.7428729,2066.0
2023_10_HOU_CIN,2023,10,2023-11-12,HOU,CIN,3.0,3.0,22.0,0-30,1470.0,3.0,0.6852887,0.98975754,true,false,made,00-0036469,M.Ammendola,0.03568559,2424.0
2023_10_HOU_CIN,2023,10,2023-11-12,CIN,HOU,3.0,32.0,50.0,41-50,1085.0,-13.0,0.08281913,0.69253516,true,false,made,00-0036854,E.McPherson,1.811789,2905.0
2023_10_HOU_CIN,2023,10,2023-11-12,CIN,HOU,4.0,13.0,31.0,31-40,97.0,-3.0,0.4211755,0.9492923,true,false,made,00-0036854,E.McPherson,0.19461912,4357.0
2023_10_HOU_CIN,2023,10,2023-11-12,HOU,CIN,4.0,20.0,38.0,31-40,5.0,0.0,0.8044992,0.87791073,true,false,made,00-0036469,M.Ammendola,0.36626777,4526.0
2023_10_IND_NE,2023,10,2023-11-12,NE,IND,1.0,19.0,37.0,31-40,3194.0,0.0,0.5728272,0.905433,true,false,made,00-0038567,C.Ryland,0.43427244,353.0
2023_10_IND_NE,2023,10,2023-11-12,IND,NE,2.0,39.0,57.0,56+,1807.0,4.0,0.74926037,0.48486206,false,false,missed,00-0035269,M.Gay,-1.5684147,1953.0
2023_10_IND_NE,2023,10,2023-11-12,NE,IND,3.0,17.0,35.0,31-40,1421.0,-4.0,0.47209114,0.9253215,false,false,missed,00-0038567,C.Ryland,-3.531635,2351.0
2023_10_IND_NE,2023,10,2023-11-12,NE,IND,4.0,5.0,24.0,0-30,767.0,-4.0,0.479396,0.98604923,true,false,made,00-0038567,C.Ryland,0.05222149,2923.0
2023_10_IND_NE,2023,10,2023-11-12,IND,NE,4.0,33.0,51.0,51-55,538.0,1.0,0.5318574,0.66980726,true,false,made,00-0035269,M.Gay,1.8026404,3112.0
2023_10_NO_MIN,2023,10,2023-11-12,MIN,NO,1.0,22.0,40.0,31-40,3352.0,0.0,0.5810588,0.86508375,true,false,made,00-0034450,G.Joseph,0.76890296,275.0
2023_10_NO_MIN,2023,10,2023-11-12,NO,MIN,1.0,30.0,48.0,41-50,2783.0,-3.0,0.4307468,0.7696614,true,false,made,00-0038905,B.Grupe,1.2531605,863.0
2023_10_NO_MIN,2023,10,2023-11-12,MIN,NO,3.0,15.0,33.0,31-40,1513.0,21.0,0.9750029,0.95596075,true,false,made,00-0034450,G.Joseph,0.22270405,2542.0
2023_10_NO_MIN,2023,10,2023-11-12,MIN,NO,4.0,36.0,54.0,51-55,900.0,16.0,0.9726442,0.70272887,false,false,missed,00-0034450,G.Joseph,-3.421034,3250.0
2023_10_NYG_DAL,2023,10,2023-11-12,NYG,DAL,4.0,22.0,40.0,31-40,538.0,-35.0,0.00010724898,0.8789248,true,false,made,00-0029421,R.Bullock,0.61882704,3425.0
2023_10_NYJ_LV,2023,10,2023-11-12,NYJ,LV,1.0,29.0,47.0,41-50,3318.0,0.0,0.5301511,0.7777003,true,false,made,00-0029621,G.Zuerlein,1.1816494,334.0
2023_10_NYJ_LV,2023,10,2023-11-12,LV,NYJ,1.0,22.0,41.0,41-50,3078.0,-3.0,0.49408948,0.86403036,true,false,made,00-0034161,D.Carlson,0.765396,542.0
