game_id,season,week,game_date,posteam,defteam,home_team,away_team,fixed_drive,drive_epa,drive_success_rate,drive_posteam_score_start,drive_posteam_score_end,drive_start_yard_line,fixed_drive_result,drive_points
2019_06_CAR_TB,2019,6,2019-10-13,CAR,TB,TB,CAR,11.0,3.478034,0.6,10.0,17.0,TB 36,Touchdown,7.0
2018_09_HOU_DEN,2018,9,2018-11-04,DEN,HOU,DEN,HOU,10.0,6.963804,1.0,3.0,10.0,DEN 13,Touchdown,7.0
2018_09_HOU_DEN,2018,9,2018-11-04,DEN,HOU,DEN,HOU,12.0,-1.3242123,0.4444444444444444,10.0,10.0,DEN 5,Missed field goal,0.0
2018_09_KC_CLE,2018,9,2018-11-04,KC,CLE,CLE,KC,8.0,-0.24312672,0.5,21.0,21.0,KC 35,Turnover,0.0
2018_13_WAS_PHI,2018,13,2018-12-03,PHI,WAS,PHI,WAS,1.0,5.5934753,0.6,0.0,7.0,PHI 25,Touchdown,7.0
2018_11_HOU_WAS,2018,11,2018-11-18,WAS,HOU,WAS,HOU,14.0,-2.0240884,0.3333333333333333,7.0,7.0,WAS 35,Punt,0.0
2018_11_PIT_JAX,2018,11,2018-11-18,PIT,JAX,JAX,PIT,27.0,5.733311,0.6,13.0,20.0,PIT 32,Touchdown,7.0
2018_11_TB_NYG,2018,11,2018-11-18,NYG,TB,NYG,TB,3.0,6.8255596,0.7857142857142857,7.0,14.0,NYG 5,Touchdown,7.0
2018_09_NYJ_MIA,2018,9,2018-11-04,NYJ,MIA,MIA,NYJ,10.0,-2.1008108,0.0,0.0,0.0,NYJ 14,Punt,0.0
2019_01_ATL_MIN,2019,1,2019-09-08,ATL,MIN,MIN,ATL,19.0,4.6553407,0.6875,6.0,12.0,ATL 29,Touchdown,6.0
2019_06_CAR_TB,2019,6,2019-10-13,TB,CAR,TB,CAR,3.0,-1.7537818,0.4,0.0,0.0,TB 25,Punt,0.0
2019_08_DEN_IND,2019,8,2019-10-27,DEN,IND,IND,DEN,8.0,-1.5218518,0.1666666666666666,6.0,6.0,DEN 22,Punt,0.0
2019_02_MIN_GB,2019,2,2019-09-15,GB,MIN,GB,MIN,22.0,-0.5190089,0.3333333333333333,21.0,21.0,GB 1,Punt,0.0
2018_09_OAK_SF,2018,9,2018-11-01,SF,LV,SF,LV,20.0,0.0,0.0,34.0,34.0,SF 15,End of half,0.0
2019_06_NO_JAX,2019,6,2019-10-13,JAX,NO,JAX,NO,10.0,1.3239682,0.3846153846153846,0.0,3.0,JAX 30,Field goal,3.0
2019_03_ATL_IND,2019,3,2019-09-22,IND,ATL,IND,ATL,14.0,-0.9383104,0.4,27.0,27.0,IND 25,End of half,0.0
2019_07_HOU_IND,2019,7,2019-10-20,HOU,IND,IND,HOU,20.0,-1.8700005,0.0,23.0,23.0,HOU 4,Safety,0.0
2019_04_DAL_NO,2019,4,2019-09-29,DAL,NO,NO,DAL,1.0,-1.8902826,0.375,0.0,0.0,DAL 25,Punt,0.0
2019_02_DAL_WAS,2019,2,2019-09-15,DAL,WAS,WAS,DAL,6.0,-2.1326838,0.4,0.0,0.0,DAL 25,Punt,0.0
2018_17_SF_LA,2018,17,2018-12-30,SF,LA,LA,SF,1.0,-6.4682074,0.6,0.0,0.0,SF 27,Turnover,0.0
2018_09_TEN_DAL,2018,9,2018-11-05,TEN,DAL,DAL,TEN,13.0,3.73008,0.875,14.0,21.0,DAL 40,Touchdown,7.0
2019_03_HOU_LAC,2019,3,2019-09-22,LAC,HOU,LAC,HOU,20.0,-0.174245,0.2666666666666666,20.0,20.0,LAC 16,Turnover on downs,0.0
2018_10_ATL_CLE,2018,10,2018-11-11,ATL,CLE,CLE,ATL,2.0,-0.8580406,0.2857142857142857,0.0,0.0,ATL 19,Punt,0.0
2019_04_SEA_ARI,2019,4,2019-09-29,SEA,ARI,ARI,SEA,13.0,-2.3803833,0.2857142857142857,20.0,20.0,SEA 25,Punt,0.0
2019_06_WAS_MIA,2019,6,2019-10-13,MIA,WAS,MIA,WAS,10.0,2.4967608,0.5833333333333334,0.0,3.0,MIA 16,Field goal,3.0
2019_01_TEN_CLE,2019,1,2019-09-08,CLE,TEN,CLE,TEN,17.0,4.7680573,0.5555555555555556,6.0,13.0,CLE 39,Touchdown,7.0
2019_07_JAX_CIN,2019,7,2019-10-20,CIN,JAX,CIN,JAX,14.0,-0.01170966,0.5,7.0,7.0,CIN 49,End of half,0.0
2019_02_MIN_GB,2019,2,2019-09-15,GB,MIN,GB,MIN,15.0,-1.1359563,0.0,21.0,21.0,GB 25,Punt,0.0
2019_06_WAS_MIA,2019,6,2019-10-13,WAS,MIA,MIA,WAS,19.0,-2.3153496,0.0,17.0,17.0,WAS 23,Punt,0.0
2018_13_BUF_MIA,2018,13,2018-12-02,MIA,BUF,MIA,BUF,3.0,-2.6362185,0.4,7.0,7.0,MIA 13,Punt,0.0
2019_05_NE_WAS,2019,5,2019-10-06,WAS,NE,WAS,NE,23.0,-2.4035883,0.3333333333333333,7.0,7.0,WAS 12,Punt,0.0
2018_10_BUF_NYJ,2018,10,2018-11-11,BUF,NYJ,NYJ,BUF,16.0,6.198877,0.4285714285714285,31.0,38.0,BUF 35,Touchdown,7.0
2018_10_CAR_PIT,2018,10,2018-11-08,CAR,PIT,PIT,CAR,16.0,-2.2867742,0.625,14.0,14.0,CAR 26,Punt,0.0
2019_02_JAX_HOU,2019,2,2019-09-15,HOU,JAX,HOU,JAX,6.0,-0.69475615,0.4,3.0,3.0,HOU 8,Punt,0.0
2018_10_DAL_PHI,2018,10,2018-11-11,PHI,DAL,PHI,DAL,1.0,-1.2373984,0.2,0.0,0.0,PHI 25,Punt,0.0
2018_10_DAL_PHI,2018,10,2018-11-11,DAL,PHI,PHI,DAL,18.0,5.86479,0.6,20.0,27.0,DAL 25,Touchdown,7.0
2018_10_DAL_PHI,2018,10,2018-11-11,PHI,DAL,PHI,DAL,19.0,-1.7908354,0.625,20.0,20.0,PHI 30,Turnover on downs,0.0
2019_06_SEA_CLE,2019,6,2019-10-13,CLE,SEA,CLE,SEA,5.0,5.8698163,0.6,14.0,20.0,CLE 8,Touchdown,6.0
2018_16_BUF_NE,2018,16,2018-12-23,BUF,NE,NE,BUF,5.0,-1.2756716,0.2,0.0,0.0,BUF 22,Punt,0.0
2018_10_JAX_IND,2018,10,2018-11-11,IND,JAX,IND,JAX,7.0,6.4479823,0.625,14.0,21.0,IND 14,Touchdown,7.0
2018_17_CIN_PIT,2018,17,2018-12-30,PIT,CIN,PIT,CIN,16.0,2.0397573,0.5,10.0,13.0,PIT 23,Field goal,3.0
2018_10_LAC_OAK,2018,10,2018-11-11,LAC,LV,LV,LAC,18.0,-1.005586,0.25,20.0,20.0,LAC 19,Punt,0.0
2018_12_MIA_IND,2018,12,2018-11-25,IND,MIA,IND,MIA,14.0,-2.4321504,0.0,14.0,14.0,MIA 45,Turnover,0.0
2019_08_DEN_IND,2019,8,2019-10-27,DEN,IND,IND,DEN,4.0,2.8970292,0.4,0.0,3.0,DEN 11,Field goal,3.0
2019_08_CAR_SF,2019,8,2019-10-27,SF,CAR,SF,CAR,21.0,1.8663865,0.6,34.0,41.0,CAR 10,Touchdown,7.0
2018_10_NE_TEN,2018,10,2018-11-11,NE,TEN,TEN,NE,13.0,-2.8248312,0.2,10.0,10.0,NE 35,Punt,0.0
2019_02_KC_OAK,2019,2,2019-09-15,LV,KC,LV,KC,9.0,-0.9019732,0.2857142857142857,10.0,10.0,LV 29,Punt,0.0
2019_08_ARI_NO,2019,8,2019-10-27,NO,ARI,NO,ARI,21.0,-2.3058357,0.4,31.0,31.0,ARI 49,End of half,0.0
2018_10_NO_CIN,2018,10,2018-11-11,NO,CIN,CIN,NO,16.0,1.1264246,0.5,45.0,48.0,NO 41,Field goal,3.0
2019_07_MIN_DET,2019,7,2019-10-20,MIN,DET,DET,MIN,8.0,6.931809,0.6875,14.0,21.0,MIN 3,Touchdown,7.0
2019_04_CIN_PIT,2019,4,2019-09-30,CIN,PIT,PIT,CIN,15.0,-2.6297266,0.3,3.0,3.0,CIN 25,Punt,0.0
2018_14_CIN_LAC,2018,14,2018-12-09,LAC,CIN,LAC,CIN,9.0,-2.9676354,0.25,14.0,14.0,LAC 7,Punt,0.0
2019_03_PIT_SF,2019,3,2019-09-22,PIT,SF,SF,PIT,18.0,7.1660533,0.5,6.0,13.0,PIT 18,Touchdown,7.0
2018_10_SEA_LA,2018,10,2018-11-11,SEA,LA,LA,SEA,7.0,-1.6274633,0.25,14.0,14.0,SEA 31,Punt,0.0
2018_10_WAS_TB,2018,10,2018-11-11,TB,WAS,TB,WAS,5.0,-1.9693455,0.3125,0.0,0.0,TB 25,Missed field goal,0.0
2018_17_JAX_HOU,2018,17,2018-12-30,JAX,HOU,HOU,JAX,12.0,-2.5913763,0.0,3.0,3.0,JAX 25,Punt,0.0
2019_05_DEN_LAC,2019,5,2019-10-06,LAC,DEN,LAC,DEN,15.0,-5.8188715,0.3333333333333333,0.0,0.0,DEN 7,Turnover,0.0
2019_04_NE_BUF,2019,4,2019-09-29,BUF,NE,BUF,NE,13.0,0.31146067,0.3333333333333333,3.0,3.0,BUF 32,Missed field goal,0.0
2019_08_CAR_SF,2019,8,2019-10-27,CAR,SF,SF,CAR,8.0,-2.5828297,0.1428571428571428,3.0,3.0,SF 47,Punt,0.0
2019_05_JAX_CAR,2019,5,2019-10-06,CAR,JAX,CAR,JAX,21.0,-0.06697106,0.5333333333333333,28.0,28.0,CAR 6,Turnover on downs,0.0
2018_11_CIN_BAL,2018,11,2018-11-18,CIN,BAL,BAL,CIN,9.0,-2.981051,0.0,7.0,7.0,CIN 9,Punt,0.0
2019_05_NYJ_PHI,2019,5,2019-10-06,NYJ,PHI,PHI,NYJ,8.0,-2.0041792,0.2,0.0,0.0,NYJ 9,Punt,0.0
2019_05_LA_SEA,2019,5,2019-10-03,LA,SEA,SEA,LA,4.0,1.8019049,0.5,3.0,6.0,LA 31,Field goal,3.0
2019_07_LA_ATL,2019,7,2019-10-20,LA,ATL,ATL,LA,19.0,1.3844928,0.5625,27.0,30.0,LA 36,Field goal,3.0
2019_06_NYG_NE,2019,6,2019-10-10,NYG,NE,NE,NYG,6.0,-3.0518374,0.0,0.0,0.0,50,Punt,0.0
2019_03_CHI_WAS,2019,3,2019-09-23,CHI,WAS,WAS,CHI,10.0,5.631385,0.4545454545454545,21.0,28.0,CHI 37,Touchdown,7.0
2018_11_DEN_LAC,2018,11,2018-11-18,LAC,DEN,LAC,DEN,4.0,2.1952534,0.4,3.0,6.0,LAC 18,Field goal,3.0
2018_12_NE_NYJ,2018,12,2018-11-25,NYJ,NE,NYJ,NE,3.0,6.135439,0.6,0.0,7.0,NYJ 20,Touchdown,7.0
2018_11_DEN_LAC,2018,11,2018-11-18,LAC,DEN,LAC,DEN,19.0,-0.73835176,0.1428571428571428,22.0,22.0,LAC 20,Punt,0.0
2018_11_GB_SEA,2018,11,2018-11-15,GB,SEA,SEA,GB,4.0,-2.817395,0.4,7.0,7.0,GB 23,Missed field goal,0.0
2018_11_GB_SEA,2018,11,2018-11-15,SEA,GB,SEA,GB,21.0,5.6769004,0.5555555555555556,20.0,27.0,SEA 25,Touchdown,7.0
2019_03_CAR_ARI,2019,3,2019-09-22,CAR,ARI,ARI,CAR,9.0,-0.49947378,0.0,14.0,14.0,CAR 35,End of half,0.0
2019_06_PHI_MIN,2019,6,2019-10-13,MIN,PHI,MIN,PHI,1.0,5.2764754,0.5294117647058824,0.0,7.0,MIN 25,Touchdown,7.0
2019_07_NE_NYJ,2019,7,2019-10-21,NYJ,NE,NYJ,NE,6.0,-4.558373,0.4,0.0,0.0,NYJ 25,Turnover,0.0
2018_14_NE_MIA,2018,14,2018-12-09,MIA,NE,MIA,NE,8.0,5.7805753,0.75,14.0,21.0,MIA 25,Touchdown,7.0
2018_11_KC_LA,2018,11,2018-11-19,KC,LA,LA,KC,10.0,-6.890836,0.4,17.0,17.0,KC 3,Opp touchdown,0.0
2018_13_BUF_MIA,2018,13,2018-12-02,BUF,MIA,MIA,BUF,20.0,-2.7384465,0.3636363636363636,17.0,17.0,BUF 25,Missed field goal,0.0
2018_11_KC_LA,2018,11,2018-11-19,KC,LA,LA,KC,15.0,5.798527,0.7,23.0,30.0,KC 36,Touchdown,7.0
2019_05_LA_SEA,2019,5,2019-10-03,LA,SEA,SEA,LA,14.0,6.297351,0.625,13.0,20.0,LA 25,Touchdown,7.0
2018_11_MIN_CHI,2018,11,2018-11-18,CHI,MIN,CHI,MIN,2.0,1.9483626,0.6666666666666666,0.0,3.0,CHI 21,Field goal,3.0
2018_11_MIN_CHI,2018,11,2018-11-18,CHI,MIN,CHI,MIN,4.0,-1.9175727,0.4,3.0,3.0,CHI 15,Turnover,0.0
2018_16_MIN_DET,2018,16,2018-12-23,DET,MIN,DET,MIN,14.0,-2.7422557,0.0,9.0,9.0,DET 25,Punt,0.0
2018_11_OAK_ARI,2018,11,2018-11-18,ARI,LV,ARI,LV,18.0,-3.0802307,0.2857142857142857,14.0,14.0,ARI 25,Punt,0.0
2018_11_OAK_ARI,2018,11,2018-11-18,ARI,LV,ARI,LV,24.0,-1.7725806,0.25,21.0,21.0,ARI 40,Punt,0.0
2018_13_BAL_ATL,2018,13,2018-12-02,BAL,ATL,ATL,BAL,2.0,5.8849807,0.6666666666666666,0.0,7.0,BAL 25,Touchdown,7.0
2019_08_CIN_LA,2019,8,2019-10-27,LA,CIN,LA,CIN,2.0,3.2290795,0.4615384615384615,0.0,3.0,LA 10,Field goal,3.0
2018_11_PIT_JAX,2018,11,2018-11-18,JAX,PIT,JAX,PIT,1.0,-1.9302114,0.4285714285714285,0.0,0.0,JAX 31,Punt,0.0
2019_07_MIN_DET,2019,7,2019-10-20,DET,MIN,DET,MIN,16.0,-4.1542673,0.5,24.0,24.0,DET 35,Turnover on downs,0.0
2019_06_DAL_NYJ,2019,6,2019-10-13,NYJ,DAL,NYJ,DAL,14.0,-2.3112216,0.5454545454545454,21.0,21.0,NYJ 25,Turnover,0.0
2019_03_MIA_DAL,2019,3,2019-09-22,MIA,DAL,DAL,MIA,16.0,-2.1097593,0.0,6.0,6.0,MIA 25,Punt,0.0
2019_01_NYG_DAL,2019,1,2019-09-08,NYG,DAL,DAL,NYG,15.0,-2.2340207,0.1428571428571428,10.0,10.0,NYG 10,Punt,0.0
2018_15_TB_BAL,2018,15,2018-12-16,TB,BAL,BAL,TB,14.0,-1.931401,0.4,9.0,12.0,BAL 14,Field goal,3.0
2019_02_CLE_NYJ,2019,2,2019-09-16,NYJ,CLE,NYJ,CLE,16.0,-1.6107632,0.375,3.0,3.0,NYJ 29,Turnover on downs,0.0
2018_15_LAC_KC,2018,15,2018-12-13,KC,LAC,KC,LAC,6.0,-1.052103,0.2,14.0,14.0,LAC 49,Punt,0.0
2018_12_ATL_NO,2018,12,2018-11-22,ATL,NO,NO,ATL,8.0,-1.2241633,0.4,3.0,3.0,ATL 25,Turnover,0.0
2019_03_DET_PHI,2019,3,2019-09-22,DET,PHI,PHI,DET,20.0,-1.5649962,0.2,27.0,27.0,DET 25,Punt,0.0
2018_15_OAK_CIN,2018,15,2018-12-16,LV,CIN,CIN,LV,11.0,6.328359,0.75,0.0,7.0,LV 25,Touchdown,7.0
2019_02_MIN_GB,2019,2,2019-09-15,MIN,GB,GB,MIN,10.0,-1.6499594,0.25,7.0,7.0,MIN 21,Punt,0.0
2018_12_CLE_CIN,2018,12,2018-11-25,CIN,CLE,CIN,CLE,14.0,5.638952,0.75,7.0,14.0,CIN 25,Touchdown,7.0
2018_12_JAX_BUF,2018,12,2018-11-25,BUF,JAX,BUF,JAX,3.0,5.720997,0.8571428571428571,0.0,7.0,BUF 25,Touchdown,7.0
2018_17_NYJ_NE,2018,17,2018-12-30,NYJ,NE,NE,NYJ,4.0,2.1192489,0.3636363636363636,0.0,3.0,NYJ 22,Field goal,3.0
2019_03_NYG_TB,2019,3,2019-09-22,NYG,TB,TB,NYG,10.0,-1.0568076,0.0,10.0,10.0,NYG 25,Punt,0.0
2019_01_HOU_NO,2019,1,2019-09-09,HOU,NO,NO,HOU,18.0,6.3894296,0.6,21.0,28.0,HOU 25,Touchdown,7.0
2019_06_DET_GB,2019,6,2019-10-14,DET,GB,GB,DET,9.0,-0.025287136,0.0,13.0,13.0,DET 25,End of half,0.0
2018_12_JAX_BUF,2018,12,2018-11-25,JAX,BUF,BUF,JAX,24.0,5.68737,0.7,14.0,21.0,JAX 30,Touchdown,7.0
2018_12_MIA_IND,2018,12,2018-11-25,IND,MIA,IND,MIA,12.0,-2.5095067,0.0,14.0,14.0,IND 25,Turnover,0.0
2018_12_MIA_IND,2018,12,2018-11-25,IND,MIA,IND,MIA,16.0,-4.715106,0.2,14.0,14.0,IND 25,Punt,0.0
2018_15_NE_PIT,2018,15,2018-12-16,PIT,NE,PIT,NE,11.0,0.0,0.0,14.0,14.0,PIT 19,End of half,0.0
2018_12_NE_NYJ,2018,12,2018-11-25,NYJ,NE,NYJ,NE,11.0,1.7869796,0.6,7.0,10.0,NYJ 43,Field goal,3.0
2018_12_NE_NYJ,2018,12,2018-11-25,NE,NYJ,NYJ,NE,21.0,0.29140854,0.25,27.0,27.0,NE 4,End of half,0.0
2019_05_CHI_OAK,2019,5,2019-10-06,CHI,LV,LV,CHI,4.0,-4.9782495,0.0,0.0,0.0,CHI 24,Turnover,0.0
2018_12_NYG_PHI,2018,12,2018-11-25,NYG,PHI,PHI,NYG,12.0,-2.9547858,0.0,19.0,19.0,NYG 10,Punt,0.0
2018_12_NYG_PHI,2018,12,2018-11-25,NYG,PHI,PHI,NYG,16.0,-2.4906147,0.2,19.0,19.0,NYG 22,Punt,0.0
2018_14_PHI_DAL,2018,14,2018-12-09,PHI,DAL,DAL,PHI,4.0,-1.2544758,0.4,0.0,0.0,PHI 36,Punt,0.0
2018_17_OAK_KC,2018,17,2018-12-30,KC,LV,KC,LV,6.0,4.7604885,0.7,14.0,21.0,KC 40,Touchdown,7.0
2018_12_OAK_BAL,2018,12,2018-11-25,LV,BAL,BAL,LV,19.0,-1.5515776,0.2,17.0,17.0,LV 25,Punt,0.0
2018_12_PIT_DEN,2018,12,2018-11-25,DEN,PIT,DEN,PIT,12.0,-1.9916729,0.2,10.0,10.0,DEN 25,Punt,0.0
2019_03_DET_PHI,2019,3,2019-09-22,DET,PHI,PHI,DET,10.0,-1.0604432,0.5,17.0,20.0,PHI 22,Field goal,3.0
2018_12_PIT_DEN,2018,12,2018-11-25,DEN,PIT,DEN,PIT,14.0,3.5523057,1.0,10.0,17.0,PIT 43,Touchdown,7.0
2018_15_DET_BUF,2018,15,2018-12-16,BUF,DET,BUF,DET,17.0,4.771031,0.6,7.0,14.0,BUF 39,Touchdown,7.0
2018_12_SEA_CAR,2018,12,2018-11-25,CAR,SEA,CAR,SEA,19.0,0.0,0.4,27.0,27.0,unknown,End of half,0.0
2018_12_SF_TB,2018,12,2018-11-25,TB,SF,TB,SF,3.0,5.499249,0.6666666666666666,0.0,7.0,TB 27,Touchdown,7.0
2019_01_ATL_MIN,2019,1,2019-09-08,MIN,ATL,MIN,ATL,16.0,-3.2963104,0.0,28.0,28.0,unknown,Punt,0.0
2018_12_SF_TB,2018,12,2018-11-25,TB,SF,TB,SF,16.0,6.075855,0.5833333333333334,20.0,27.0,TB 15,Touchdown,7.0
2018_12_SF_TB,2018,12,2018-11-25,TB,SF,TB,SF,18.0,-1.2097526,0.2,27.0,27.0,TB 22,Punt,0.0
2019_06_CIN_BAL,2019,6,2019-10-13,CIN,BAL,BAL,CIN,14.0,-0.08017324,0.4166666666666667,10.0,10.0,CIN 9,Punt,0.0
2018_12_TEN_HOU,2018,12,2018-11-26,HOU,TEN,HOU,TEN,8.0,7.191138,1.0,14.0,21.0,HOU 3,Touchdown,7.0
2018_16_TB_DAL,2018,16,2018-12-23,DAL,TB,DAL,TB,12.0,-3.3326304,0.2,17.0,17.0,DAL 18,Punt,0.0
2018_12_WAS_DAL,2018,12,2018-11-22,DAL,WAS,DAL,WAS,11.0,-1.0930945,0.2,10.0,10.0,DAL 40,Punt,0.0
2018_12_WAS_DAL,2018,12,2018-11-22,WAS,DAL,DAL,WAS,12.0,0.0,0.0,7.0,7.0,WAS 3,End of half,0.0
2019_06_TEN_DEN,2019,6,2019-10-13,DEN,TEN,DEN,TEN,16.0,-3.6624138,0.3333333333333333,6.0,6.0,DEN 25,Turnover,0.0
2018_13_BAL_ATL,2018,13,2018-12-02,ATL,BAL,ATL,BAL,1.0,1.4070067,0.5384615384615384,0.0,3.0,ATL 25,Field goal,3.0
2019_05_DEN_LAC,2019,5,2019-10-06,DEN,LAC,LAC,DEN,21.0,1.7182571,0.5,17.0,20.0,DEN 31,Field goal,3.0
2019_07_JAX_CIN,2019,7,2019-10-20,JAX,CIN,CIN,JAX,7.0,0.50425696,0.3333333333333333,0.0,0.0,JAX 1,Punt,0.0
2019_01_CIN_SEA,2019,1,2019-09-08,SEA,CIN,SEA,CIN,26.0,-0.80890816,0.0,21.0,21.0,CIN 44,End of half,0.0
2019_08_CLE_NE,2019,8,2019-10-27,NE,CLE,NE,CLE,8.0,1.7961683,0.6666666666666666,10.0,17.0,CLE 11,Touchdown,7.0
2019_02_KC_OAK,2019,2,2019-09-15,KC,LV,LV,KC,6.0,6.0614486,0.8333333333333334,0.0,7.0,KC 28,Touchdown,7.0
2018_13_BUF_MIA,2018,13,2018-12-02,MIA,BUF,MIA,BUF,10.0,3.947503,0.6666666666666666,7.0,14.0,BUF 36,Touchdown,7.0
2019_06_CIN_BAL,2019,6,2019-10-13,BAL,CIN,BAL,CIN,4.0,5.075016,0.6153846153846154,7.0,14.0,BAL 34,Touchdown,7.0
2018_13_CAR_TB,2018,13,2018-12-02,CAR,TB,TB,CAR,15.0,6.210994,0.75,10.0,17.0,CAR 8,Touchdown,7.0
2018_13_CHI_NYG,2018,13,2018-12-02,CHI,NYG,NYG,CHI,17.0,-3.268111,0.0,14.0,14.0,CHI 25,Punt,0.0
2018_13_CLE_HOU,2018,13,2018-12-02,CLE,HOU,HOU,CLE,2.0,-1.9783506,0.6,0.0,0.0,CLE 27,Punt,0.0
2019_02_LAC_DET,2019,2,2019-09-15,LAC,DET,DET,LAC,13.0,-1.0856628,0.5555555555555556,10.0,10.0,LAC 20,Turnover,0.0
2018_13_CLE_HOU,2018,13,2018-12-02,HOU,CLE,HOU,CLE,15.0,-0.2510177,0.3846153846153846,26.0,26.0,HOU 7,Punt,0.0
2019_05_NYJ_PHI,2019,5,2019-10-06,NYJ,PHI,PHI,NYJ,1.0,-3.7404451,0.0,0.0,0.0,NYJ 25,Punt,0.0
2018_13_IND_JAX,2018,13,2018-12-02,JAX,IND,JAX,IND,1.0,-4.521408,0.25,0.0,0.0,JAX 25,Turnover,0.0
2019_08_CLE_NE,2019,8,2019-10-27,NE,CLE,NE,CLE,10.0,-2.745844,0.0,17.0,17.0,NE 13,Punt,0.0
2018_13_KC_OAK,2018,13,2018-12-02,KC,LV,LV,KC,1.0,-3.4880974,0.0,0.0,0.0,KC 22,Turnover,0.0
2019_02_KC_OAK,2019,2,2019-09-15,KC,LV,LV,KC,18.0,-3.9161048,0.3333333333333333,28.0,28.0,LV 45,Turnover,0.0
2018_13_LAC_PIT,2018,13,2018-12-02,LAC,PIT,PIT,LAC,1.0,-3.2880878,0.25,0.0,0.0,LAC 25,Missed field goal,0.0
2019_05_NE_WAS,2019,5,2019-10-06,WAS,NE,WAS,NE,17.0,-0.19149095,0.0,7.0,7.0,WAS 25,End of half,0.0
2019_07_HOU_IND,2019,7,2019-10-20,HOU,IND,IND,HOU,14.0,-4.0812063,0.5,16.0,16.0,HOU 26,Turnover on downs,0.0
2018_13_LA_DET,2018,13,2018-12-02,LA,DET,DET,LA,19.0,-2.504536,0.25,16.0,16.0,LA 16,Punt,0.0
2019_02_CLE_NYJ,2019,2,2019-09-16,NYJ,CLE,NYJ,CLE,18.0,-2.7614837,0.2,3.0,3.0,NYJ 19,Punt,0.0
2018_13_MIN_NE,2018,13,2018-12-02,MIN,NE,NE,MIN,16.0,-3.6822236,0.0,10.0,10.0,MIN 25,Punt,0.0
2018_13_MIN_NE,2018,13,2018-12-02,MIN,NE,NE,MIN,20.0,-2.6611178,0.3333333333333333,10.0,10.0,MIN 45,Turnover,0.0
2019_08_CAR_SF,2019,8,2019-10-27,SF,CAR,SF,CAR,1.0,5.5934753,0.5384615384615384,0.0,7.0,SF 25,Touchdown,7.0
2019_03_ATL_IND,2019,3,2019-09-22,ATL,IND,IND,ATL,11.0,6.406937,0.3684210526315789,10.0,17.0,ATL 22,Touchdown,7.0
2018_13_NO_DAL,2018,13,2018-11-29,NO,DAL,DAL,NO,17.0,-5.1238008,0.5,10.0,10.0,NO 15,Turnover,0.0
2018_16_MIN_DET,2018,16,2018-12-23,MIN,DET,DET,MIN,23.0,-5.373416,0.25,27.0,27.0,DET 24,Turnover on downs,0.0
2018_14_ATL_GB,2018,14,2018-12-09,GB,ATL,GB,ATL,10.0,5.593475,0.7,20.0,27.0,GB 28,Touchdown,7.0
2018_14_ATL_GB,2018,14,2018-12-09,GB,ATL,GB,ATL,16.0,-3.2998974,0.1428571428571428,34.0,34.0,GB 25,Punt,0.0
2019_01_CIN_SEA,2019,1,2019-09-08,SEA,CIN,SEA,CIN,4.0,1.6319475,0.2,0.0,0.0,SEA 25,Punt,0.0
2018_14_BAL_KC,2018,14,2018-12-09,BAL,KC,KC,BAL,4.0,6.200628,0.8181818181818182,0.0,7.0,BAL 25,Touchdown,7.0
2018_14_BAL_KC,2018,14,2018-12-09,KC,BAL,KC,BAL,20.0,1.8454422,0.4166666666666667,24.0,27.0,KC 25,Field goal,3.0
2019_05_NYJ_PHI,2019,5,2019-10-06,PHI,NYJ,PHI,NYJ,5.0,-2.095527,0.4285714285714285,14.0,14.0,PHI 12,Turnover on downs,0.0
2018_17_PHI_WAS,2018,17,2018-12-30,PHI,WAS,WAS,PHI,18.0,-1.6821079,0.4,24.0,24.0,PHI 40,End of half,0.0
2018_14_DEN_SF,2018,14,2018-12-09,SF,DEN,SF,DEN,7.0,6.7698035,1.0,6.0,13.0,SF 15,Touchdown,7.0
2018_14_DET_ARI,2018,14,2018-12-09,DET,ARI,ARI,DET,9.0,-3.1446722,0.2,3.0,3.0,DET 44,Punt,0.0
2018_14_IND_HOU,2018,14,2018-12-09,IND,HOU,HOU,IND,5.0,-2.9116778,0.25,0.0,0.0,IND 41,Punt,0.0
2018_14_IND_HOU,2018,14,2018-12-09,HOU,IND,HOU,IND,12.0,-2.8328784,0.0,7.0,7.0,HOU 25,Punt,0.0
2018_14_JAX_TEN,2018,14,2018-12-06,TEN,JAX,TEN,JAX,8.0,-1.0058968,0.25,13.0,13.0,TEN 6,Punt,0.0
2019_01_ATL_MIN,2019,1,2019-09-08,MIN,ATL,MIN,ATL,10.0,-1.6046691,0.0,21.0,21.0,MIN 10,Punt,0.0
2019_02_MIN_GB,2019,2,2019-09-15,GB,MIN,GB,MIN,28.0,-0.67515737,0.2222222222222222,21.0,21.0,GB 21,Punt,0.0
2018_17_SF_LA,2018,17,2018-12-30,LA,SF,LA,SF,6.0,-2.0827541,0.2,14.0,14.0,LA 20,Punt,0.0
2019_05_BUF_TEN,2019,5,2019-10-06,TEN,BUF,TEN,BUF,16.0,3.5067534,0.5454545454545454,0.0,7.0,BUF 38,Touchdown,7.0
2019_01_CIN_SEA,2019,1,2019-09-08,SEA,CIN,SEA,CIN,24.0,-0.18155622,0.125,21.0,21.0,SEA 6,Punt,0.0
2018_14_NO_TB,2018,14,2018-12-09,NO,TB,TB,NO,10.0,-0.14833888,0.0,3.0,3.0,NO 25,End of half,0.0
