game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,yardline_100,ydstogo,score_differential,roof,temp,wind,shotgun,no_huddle,epa,wp,decision,kick_distance,punt_attempt,field_goal_attempt,drive,fixed_drive,order_sequence,play_id,ydstogo_bin,yardline_bin,go_conv_rate,go_attempts,go_stop_rate,go_faced,epa_per_drive_roll6,success_rate_roll6,points_per_drive_roll6
2022_15_MIA_BUF,2022,15,2022-12-17,BUF,MIA,MIA,BUF,4.0,364.0,43.0,12.0,0.0,outdoors,29.0,4.0,0.0,0.0,0.032074936,0.3973532,PUNT,36.0,1.0,0.0,20.0,20.0,3923.0,3923.0,11+,41-60,0.0,1.0,1.0,1.0,0.4503939,0.4335698418623255,2.2588708
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,NE,BUF,1.0,3527.0,81.0,16.0,0.0,outdoors,38.0,13.0,0.0,0.0,0.28189215,0.45431122,PUNT,46.0,1.0,0.0,1.0,1.0,123.0,123.0,11+,81-100,0.0,1.0,,,0.16528462,0.425969239094239,2.2718143
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,NE,BUF,2.0,2700.0,28.0,1.0,-7.0,outdoors,38.0,13.0,0.0,0.0,2.1989477,0.31981483,GO,43.65204991087344,0.0,0.0,3.0,3.0,843.0,843.0,1,21-40,0.8333333333333334,6.0,0.0,3.0,0.16528462,0.425969239094239,2.2718143
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,NE,BUF,3.0,1226.0,23.0,1.0,-13.0,outdoors,38.0,13.0,0.0,0.0,1.785362,0.13626076,GO,43.65204991087344,0.0,0.0,12.0,12.0,2815.0,2815.0,1,21-40,0.8333333333333334,6.0,0.0,3.0,0.16528462,0.425969239094239,2.2718143
2021_16_BUF_NE,2021,16,2021-12-26,NE,BUF,NE,BUF,3.0,1082.0,10.0,3.0,-13.0,outdoors,38.0,13.0,1.0,0.0,3.2522848,0.12894519,GO,43.65204991087344,0.0,0.0,12.0,12.0,2911.0,2911.0,3-5,0-20,1.0,1.0,0.75,4.0,0.16528462,0.425969239094239,2.2718143
2021_17_TB_NYJ,2021,17,2022-01-02,NYJ,TB,NYJ,TB,4.0,682.0,91.0,10.0,7.0,outdoors,57.0,9.0,0.0,0.0,-0.5095781,0.79394966,PUNT,38.0,1.0,0.0,16.0,16.0,3230.0,3230.0,6-10,81-100,1.0,1.0,,,0.41257223,0.3845142342626109,2.3194306
2022_03_ATL_SEA,2022,3,2022-09-25,SEA,ATL,SEA,ATL,3.0,1095.0,7.0,2.0,0.0,outdoors,,,0.0,0.0,0.075619034,0.6375652,FG,25.0,0.0,1.0,12.0,12.0,2705.0,2705.0,2,0-20,1.0,1.0,1.0,2.0,,,
2022_07_CHI_NE,2022,7,2022-10-24,NE,CHI,NE,CHI,3.0,1411.0,79.0,14.0,-9.0,outdoors,,,0.0,0.0,1.4222822,0.16205882,PUNT,47.0,1.0,0.0,14.0,14.0,2425.0,2425.0,11+,61-80,0.0,1.0,,,-0.25974876,0.3384433377836155,1.534175
2022_09_PHI_HOU,2022,9,2022-11-03,HOU,PHI,PHI,HOU,4.0,365.0,88.0,8.0,12.0,closed,,,0.0,0.0,0.062614225,0.92937803,PUNT,50.0,1.0,0.0,17.0,17.0,3143.0,3143.0,6-10,81-100,,,,,-0.48700902,0.3286207114994994,1.4986533
2022_13_NO_TB,2022,13,2022-12-05,TB,NO,NO,TB,2.0,2696.0,45.0,8.0,-3.0,outdoors,69.0,2.0,0.0,0.0,-0.110421136,0.40208787,PUNT,32.0,1.0,0.0,4.0,4.0,869.0,869.0,6-10,41-60,,,1.0,3.0,-0.12357271,0.3553897878338221,1.4851981
2022_13_TEN_PHI,2022,13,2022-12-04,PHI,TEN,PHI,TEN,4.0,485.0,96.0,10.0,25.0,outdoors,60.0,7.0,0.0,0.0,-1.3864611,0.99974984,PUNT,47.0,1.0,0.0,19.0,19.0,3959.0,3959.0,6-10,81-100,,,,,-0.13936417,0.3982931378385923,1.6071095
2022_15_CIN_TB,2022,15,2022-12-18,TB,CIN,TB,CIN,1.0,3070.0,3.0,2.0,0.0,outdoors,66.0,6.0,0.0,0.0,0.04214379,0.68577385,FG,21.0,0.0,1.0,2.0,2.0,443.0,443.0,2,0-20,0.6666666666666666,3.0,,,0.7183587,0.4292865005365006,2.5414045
2021_16_NYG_PHI,2021,16,2021-12-26,PHI,NYG,PHI,NYG,4.0,116.0,30.0,1.0,24.0,outdoors,53.0,9.0,1.0,0.0,-2.1268415,0.9997807,GO,43.65204991087344,0.0,0.0,24.0,24.0,4364.0,4364.0,1,21-40,0.25,4.0,0.1999999999999999,5.0,-1.009067,0.3320370900061185,1.1424242
2022_02_CHI_GB,2022,2,2022-09-18,GB,CHI,GB,CHI,1.0,3217.0,22.0,19.0,0.0,outdoors,,,0.0,0.0,0.67039526,0.56605655,FG,40.0,0.0,1.0,1.0,1.0,359.0,359.0,11+,21-40,0.0,1.0,1.0,1.0,,,
2022_02_SEA_SF,2022,2,2022-09-18,SF,SEA,SEA,SF,4.0,554.0,77.0,21.0,-13.0,outdoors,,,0.0,0.0,-0.3380033,0.019981224,PUNT,54.0,1.0,0.0,17.0,17.0,3191.0,3191.0,11+,61-80,,,1.0,1.0,,,
2022_05_DAL_LA,2022,5,2022-10-09,LA,DAL,LA,DAL,4.0,818.0,33.0,14.0,-9.0,dome,,,0.0,0.0,-3.8397563,0.14390783,FG,51.0,0.0,1.0,17.0,17.0,2781.0,2781.0,11+,21-40,,,,,,,
2022_07_NO_ARI,2022,7,2022-10-20,ARI,NO,ARI,NO,4.0,169.0,40.0,2.0,11.0,open,,,0.0,0.0,-1.408966,0.9933862,PUNT,40.0,1.0,0.0,20.0,20.0,3967.0,3967.0,2,21-40,0.25,4.0,0.3333333333333333,3.0,-0.15240537,0.3851138394064218,1.9969779
2022_10_NO_PIT,2022,10,2022-11-13,PIT,NO,PIT,NO,1.0,3165.0,37.0,2.0,0.0,outdoors,37.0,15.0,1.0,0.0,2.8278522,0.5518939,GO,43.65204991087344,0.0,0.0,3.0,3.0,445.0,445.0,2,21-40,1.0,1.0,0.3333333333333333,3.0,0.3459197,0.411173261294935,2.5031745
2022_10_NO_PIT,2022,10,2022-11-13,PIT,NO,PIT,NO,4.0,337.0,30.0,6.0,10.0,outdoors,37.0,15.0,0.0,0.0,-3.0901709,0.9467518,FG,48.0,0.0,1.0,19.0,19.0,3505.0,3505.0,6-10,21-40,0.0,3.0,,,0.3459197,0.411173261294935,2.5031745
2022_13_IND_DAL,2022,13,2022-12-04,DAL,IND,IND,DAL,4.0,732.0,69.0,1.0,-15.0,closed,,,1.0,0.0,2.4611433,0.028543992,GO,43.65204991087344,0.0,0.0,20.0,20.0,3358.0,3358.0,1,61-80,0.6666666666666666,3.0,0.0,1.0,0.8080228,0.4207702799150167,2.7907925
2021_16_DEN_LV,2021,16,2021-12-26,LV,DEN,LV,DEN,1.0,3149.0,49.0,4.0,0.0,dome,,,0.0,0.0,-0.49106145,0.58172345,PUNT,38.0,1.0,0.0,2.0,2.0,430.0,430.0,3-5,41-60,,,0.5,2.0,0.13205941,0.4036063613715129,1.9855219
2021_16_NYG_PHI,2021,16,2021-12-26,PHI,NYG,PHI,NYG,2.0,2231.0,23.0,11.0,-3.0,outdoors,53.0,9.0,0.0,0.0,-3.6779718,0.45400694,FG,41.0,0.0,1.0,9.0,9.0,1555.0,1555.0,11+,21-40,0.0,1.0,,,-1.009067,0.3320370900061185,1.1424242
2021_17_NYG_CHI,2021,17,2022-01-02,CHI,NYG,CHI,NYG,4.0,682.0,47.0,18.0,26.0,outdoors,25.0,13.0,0.0,0.0,-0.08482979,0.99968374,GO,43.65204991087344,0.0,0.0,19.0,19.0,3239.0,3239.0,11+,41-60,0.3333333333333333,3.0,1.0,3.0,-1.3833517,0.3046544849137232,1.0130535
2021_17_NYG_CHI,2021,17,2022-01-02,CHI,NYG,CHI,NYG,4.0,682.0,52.0,23.0,26.0,outdoors,25.0,13.0,0.0,0.0,-0.3076873,0.99967384,PUNT,52.0,1.0,0.0,19.0,19.0,3262.0,3262.0,11+,41-60,0.3333333333333333,3.0,1.0,3.0,-1.3833517,0.3046544849137232,1.0130535
2022_06_NYJ_GB,2022,6,2022-10-16,GB,NYJ,GB,NYJ,4.0,811.0,66.0,1.0,-14.0,outdoors,,,1.0,0.0,2.1718967,0.057847667,GO,43.65204991087344,0.0,0.0,22.0,22.0,3166.0,3166.0,1,61-80,0.6666666666666666,3.0,0.4,5.0,,,
2022_07_CHI_NE,2022,7,2022-10-24,NE,CHI,NE,CHI,3.0,1033.0,67.0,2.0,-12.0,outdoors,,,0.0,0.0,-2.762593,0.089259975,PUNT,33.0,1.0,0.0,16.0,16.0,2815.0,2815.0,2,61-80,0.0,1.0,,,-0.25974876,0.3384433377836155,1.534175
2022_10_DAL_GB,2022,10,2022-11-13,GB,DAL,GB,DAL,1.0,2905.0,48.0,10.0,0.0,outdoors,33.0,8.0,0.0,0.0,-0.3046386,0.583657,PUNT,42.0,1.0,0.0,4.0,4.0,664.0,664.0,6-10,41-60,0.0,1.0,1.0,1.0,0.18892534,0.36867196068153,2.1726108
2022_10_DAL_GB,2022,10,2022-11-13,GB,DAL,GB,DAL,3.0,1546.0,47.0,9.0,0.0,outdoors,33.0,8.0,0.0,0.0,0.222428,0.5045581,PUNT,37.0,1.0,0.0,13.0,13.0,2425.0,2425.0,6-10,41-60,0.0,1.0,1.0,1.0,0.18892534,0.36867196068153,2.1726108
2021_18_LAC_LV,2021,18,2022-01-09,LV,LAC,LAC,LV,2.0,1819.0,73.0,8.0,-3.0,dome,,,0.0,0.0,-0.03167273,0.32166272,GO,43.65204991087344,0.0,0.0,9.0,9.0,2114.0,2114.0,6-10,61-80,0.3333333333333333,4.0,0.6,5.0,-0.13560367,0.4024353548291457,1.7611111
2021_18_LAC_LV,2021,18,2022-01-09,LV,LAC,LAC,LV,3.0,1303.0,75.0,10.0,-6.0,dome,,,0.0,0.0,0.6872367,0.19430794,PUNT,56.0,1.0,0.0,15.0,15.0,2723.0,2723.0,6-10,61-80,0.3333333333333333,4.0,0.6,5.0,-0.13560367,0.4024353548291457,1.7611111
2021_18_LAC_LV,2021,18,2022-01-09,LV,LAC,LAC,LV,4.0,72.0,72.0,10.0,-7.0,dome,,,1.0,0.0,1.4048624,0.04887326,GO,43.65204991087344,0.0,0.0,21.0,21.0,4150.0,4150.0,6-10,61-80,0.3333333333333333,4.0,0.6,5.0,-0.13560367,0.4024353548291457,1.7611111
2021_18_LAC_LV,2021,18,2022-01-09,LV,LAC,LAC,LV,5.0,362.0,74.0,9.0,-3.0,dome,,,1.0,0.0,5.434425,0.25816736,GO,43.65204991087344,0.0,0.0,23.0,23.0,4966.0,4966.0,6-10,61-80,0.3333333333333333,4.0,0.6,5.0,-0.13560367,0.4024353548291457,1.7611111
2022_02_IND_JAX,2022,2,2022-09-18,JAX,IND,IND,JAX,4.0,383.0,8.0,7.0,-24.0,outdoors,,,1.0,0.0,-2.7406816,0.0016746911,GO,43.65204991087344,0.0,0.0,16.0,16.0,3082.0,3082.0,6-10,0-20,0.3333333333333333,3.0,1.0,1.0,,,
2022_02_LAC_KC,2022,2,2022-09-15,KC,LAC,KC,LAC,4.0,900.0,1.0,1.0,-3.0,outdoors,,,0.0,0.0,0.029350938,0.56983,FG,19.0,0.0,1.0,16.0,16.0,2917.0,2917.0,1,0-20,1.0,2.0,0.5,2.0,,,
2022_05_PIT_BUF,2022,5,2022-10-09,BUF,PIT,BUF,PIT,4.0,515.0,61.0,1.0,35.0,outdoors,,,0.0,0.0,-0.76165646,0.9998604,PUNT,61.0,1.0,0.0,20.0,20.0,3499.0,3499.0,1,61-80,0.5,2.0,0.5,2.0,,,
2022_06_JAX_IND,2022,6,2022-10-16,IND,JAX,IND,JAX,2.0,2640.0,10.0,10.0,-7.0,open,,,0.0,0.0,0.14712116,0.36077246,FG,28.0,0.0,1.0,5.0,5.0,1030.0,1030.0,6-10,0-20,0.3333333333333333,3.0,1.0,1.0,,,
2022_07_CHI_NE,2022,7,2022-10-24,NE,CHI,NE,CHI,4.0,172.0,50.0,2.0,-19.0,outdoors,,,1.0,0.0,-4.962055,0.00086557923,GO,43.65204991087344,0.0,0.0,20.0,20.0,3623.0,3623.0,2,41-60,0.0,1.0,0.6666666666666667,3.0,-0.25974876,0.3384433377836155,1.534175
2022_07_PIT_MIA,2022,7,2022-10-23,MIA,PIT,PIT,MIA,2.0,2509.0,27.0,3.0,-13.0,outdoors,,,0.0,0.0,1.1222961,0.15496333,FG,45.0,0.0,1.0,6.0,6.0,1119.0,1119.0,3-5,21-40,0.0,1.0,1.0,2.0,0.20176508,0.4206420636976192,1.986983
2022_10_IND_LV,2022,10,2022-11-13,LV,IND,LV,IND,1.0,3534.0,65.0,5.0,0.0,dome,,,0.0,0.0,-0.15527979,0.4986434,PUNT,50.0,1.0,0.0,1.0,1.0,129.0,129.0,3-5,61-80,,,,,-0.9219735,0.338847289541734,1.4575499
2022_10_NO_PIT,2022,10,2022-11-13,PIT,NO,PIT,NO,2.0,2660.0,15.0,5.0,7.0,outdoors,37.0,15.0,0.0,0.0,0.2630705,0.768162,FG,33.0,0.0,1.0,5.0,5.0,1044.0,1044.0,3-5,0-20,,,,,0.3459197,0.411173261294935,2.5031745
2022_10_NO_PIT,2022,10,2022-11-13,PIT,NO,PIT,NO,4.0,827.0,15.0,5.0,0.0,outdoors,37.0,15.0,0.0,0.0,0.28188884,0.5829717,FG,33.0,0.0,1.0,15.0,15.0,2956.0,2956.0,3-5,0-20,,,,,0.3459197,0.411173261294935,2.5031745
2022_13_TEN_PHI,2022,13,2022-12-04,PHI,TEN,PHI,TEN,2.0,2335.0,40.0,16.0,7.0,outdoors,60.0,7.0,0.0,0.0,-0.28994718,0.7264504,PUNT,27.0,1.0,0.0,7.0,7.0,1661.0,1661.0,11+,21-40,0.0,1.0,1.0,1.0,-0.13936417,0.3982931378385923,1.6071095
2022_01_DEN_SEA,2022,1,2022-09-12,SEA,DEN,SEA,DEN,2.0,2245.0,31.0,20.0,4.0,outdoors,,,0.0,0.0,1.5998122,0.6438842,FG,49.0,0.0,1.0,5.0,5.0,1265.0,1265.0,11+,21-40,0.0,2.0,1.0,1.0,,,
2022_01_NE_MIA,2022,1,2022-09-11,MIA,NE,MIA,NE,4.0,679.0,81.0,1.0,13.0,outdoors,,,0.0,0.0,-0.8621076,0.96004236,PUNT,50.0,1.0,0.0,13.0,13.0,2793.0,2793.0,1,81-100,1.0,1.0,,,,,
2022_03_ATL_SEA,2022,3,2022-09-25,SEA,ATL,SEA,ATL,4.0,90.0,38.0,18.0,-4.0,outdoors,,,1.0,1.0,-0.8793321,0.24336109,GO,43.65204991087344,0.0,0.0,16.0,16.0,3634.0,3634.0,11+,21-40,0.0,2.0,1.0,2.0,,,
2022_03_SF_DEN,2022,3,2022-09-25,DEN,SF,DEN,SF,3.0,1541.0,49.0,9.0,-4.0,outdoors,,,0.0,0.0,0.78259164,0.34100193,PUNT,47.0,1.0,0.0,16.0,16.0,2344.0,2344.0,6-10,41-60,0.0,2.0,,1.0,,,
2022_05_DAL_LA,2022,5,2022-10-09,LA,DAL,LA,DAL,2.0,1829.0,44.0,4.0,-6.0,dome,,,0.0,0.0,-0.97007865,0.2919016,PUNT,32.0,1.0,0.0,12.0,12.0,1862.0,1862.0,3-5,41-60,1.0,1.0,1.0,6.0,,,
2022_06_BAL_NYG,2022,6,2022-10-16,NYG,BAL,NYG,BAL,1.0,3042.0,66.0,7.0,0.0,outdoors,,,0.0,0.0,0.42339998,0.585848,PUNT,50.0,1.0,0.0,2.0,2.0,458.0,458.0,6-10,61-80,,,1.0,1.0,,,
2022_08_CIN_CLE,2022,8,2022-10-31,CLE,CIN,CIN,CLE,2.0,1844.0,28.0,8.0,-8.0,outdoors,66.0,9.0,0.0,0.0,-2.7903862,0.17078982,FG,47.0,0.0,1.0,11.0,11.0,1816.0,1816.0,6-10,21-40,0.5,2.0,,,0.2845936,0.3687956861202475,2.144697
2022_10_DAL_GB,2022,10,2022-11-13,GB,DAL,GB,DAL,1.0,2918.0,43.0,5.0,0.0,outdoors,33.0,8.0,1.0,0.0,-0.47811148,0.5844839,GO,43.65204991087344,0.0,0.0,4.0,4.0,641.0,641.0,3-5,41-60,0.0,4.0,1.0,6.0,0.18892534,0.36867196068153,2.1726108
2022_10_DAL_GB,2022,10,2022-11-13,GB,DAL,GB,DAL,3.0,1546.0,42.0,4.0,0.0,outdoors,33.0,8.0,1.0,0.0,-0.5118632,0.50683,GO,43.65204991087344,0.0,0.0,13.0,13.0,2402.0,2402.0,3-5,41-60,0.0,4.0,1.0,6.0,0.18892534,0.36867196068153,2.1726108
2022_10_HOU_NYG,2022,10,2022-11-13,NYG,HOU,NYG,HOU,2.0,2700.0,40.0,5.0,7.0,outdoors,50.0,15.0,0.0,0.0,-1.0085435,0.7896455,PUNT,40.0,1.0,0.0,6.0,6.0,927.0,927.0,3-5,21-40,0.0,2.0,1.0,1.0,-0.4688541,0.3403216742105631,1.6771044
2022_12_GB_PHI,2022,12,2022-11-27,PHI,GB,GB,PHI,3.0,1026.0,11.0,8.0,-14.0,outdoors,62.0,24.0,0.0,0.0,0.1356831,0.0894694,FG,29.0,0.0,1.0,17.0,17.0,2811.0,2811.0,6-10,0-20,0.0,1.0,,,0.38663936,0.4246800293328072,2.4170876
2022_13_IND_DAL,2022,13,2022-12-04,DAL,IND,IND,DAL,2.0,2601.0,84.0,14.0,3.0,closed,,,0.0,0.0,-0.19973046,0.55735564,PUNT,40.0,1.0,0.0,6.0,6.0,1067.0,1067.0,11+,81-100,,,,,0.8080228,0.4207702799150167,2.7907925
2022_13_KC_CIN,2022,13,2022-12-04,CIN,KC,CIN,KC,3.0,1340.0,18.0,3.0,-3.0,outdoors,57.0,2.0,0.0,0.0,0.4320366,0.5057185,FG,36.0,0.0,1.0,10.0,10.0,2245.0,2245.0,3-5,0-20,,,1.0,1.0,1.050828,0.4321035378541359,2.6767318
2022_02_CAR_NYG,2022,2,2022-09-18,NYG,CAR,NYG,CAR,1.0,2853.0,15.0,15.0,3.0,outdoors,,,0.0,0.0,0.2738763,0.73324704,FG,33.0,0.0,1.0,4.0,4.0,656.0,656.0,11+,0-20,,,1.0,2.0,,,
2022_02_IND_JAX,2022,2,2022-09-18,JAX,IND,IND,JAX,2.0,1818.0,55.0,7.0,-17.0,outdoors,,,0.0,0.0,-0.14666554,0.059006862,PUNT,38.0,1.0,0.0,9.0,9.0,1687.0,1687.0,6-10,41-60,0.0,2.0,1.0,1.0,,,
2022_02_LAC_KC,2022,2,2022-09-15,KC,LAC,KC,LAC,4.0,363.0,65.0,6.0,7.0,outdoors,,,0.0,0.0,0.59998965,0.85949594,PUNT,51.0,1.0,0.0,19.0,19.0,3439.0,3439.0,6-10,61-80,,,1.0,2.0,,,
2022_02_NE_PIT,2022,2,2022-09-18,PIT,NE,NE,PIT,3.0,1461.0,34.0,8.0,7.0,outdoors,,,0.0,0.0,-3.99211,0.7375443,FG,52.0,0.0,1.0,10.0,10.0,2279.0,2279.0,6-10,21-40,,,0.5,2.0,,,
2022_02_NE_PIT,2022,2,2022-09-18,PIT,NE,NE,PIT,3.0,1146.0,57.0,9.0,4.0,outdoors,,,0.0,0.0,5.7922187,0.6053597,PUNT,37.0,1.0,0.0,12.0,12.0,2605.0,2605.0,6-10,41-60,,,,,,,
2022_06_BAL_NYG,2022,6,2022-10-16,NYG,BAL,NYG,BAL,3.0,1689.0,61.0,11.0,-3.0,outdoors,,,0.0,0.0,-0.43541187,0.36882457,GO,43.65204991087344,0.0,0.0,11.0,11.0,2204.0,2204.0,11+,61-80,0.0,1.0,1.0,2.0,,,
2022_06_BAL_NYG,2022,6,2022-10-16,NYG,BAL,NYG,BAL,3.0,1681.0,71.0,21.0,-3.0,outdoors,,,0.0,0.0,-0.2967612,0.34179398,PUNT,40.0,1.0,0.0,11.0,11.0,2235.0,2235.0,11+,61-80,0.0,1.0,1.0,2.0,,,
2022_14_BAL_PIT,2022,14,2022-12-11,PIT,BAL,PIT,BAL,1.0,3334.0,62.0,11.0,0.0,outdoors,42.0,12.0,0.0,0.0,-0.26247522,0.5830406,PUNT,46.0,1.0,0.0,2.0,2.0,265.0,265.0,11+,61-80,,,1.0,2.0,0.26152882,0.4016093451314078,1.9520202
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,WAS,DAL,2.0,2197.0,56.0,6.0,-21.0,closed,,,0.0,0.0,-0.5781387,0.080641545,PUNT,56.0,1.0,0.0,9.0,9.0,1645.0,1645.0,6-10,41-60,0.0,1.0,0.6666666666666667,3.0,-0.26146224,0.357056236412297,1.790404
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,WAS,DAL,2.0,1909.0,53.0,9.0,-28.0,closed,,,0.0,0.0,-0.45970917,0.0037141365,PUNT,42.0,1.0,0.0,11.0,11.0,2066.0,2066.0,6-10,41-60,0.0,1.0,0.6666666666666667,3.0,-0.26146224,0.357056236412297,1.790404
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,WAS,DAL,3.0,1528.0,59.0,6.0,-35.0,closed,,,0.0,0.0,0.4021109,0.0011086388,PUNT,53.0,1.0,0.0,16.0,16.0,2773.0,2773.0,6-10,41-60,0.0,1.0,0.6666666666666667,3.0,-0.26146224,0.357056236412297,1.790404
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,WAS,DAL,4.0,699.0,55.0,6.0,-49.0,closed,,,0.0,0.0,0.80052245,7.3249044e-05,PUNT,54.0,1.0,0.0,21.0,21.0,3548.0,3548.0,6-10,41-60,0.0,1.0,0.6666666666666667,3.0,-0.26146224,0.357056236412297,1.790404
2022_02_SEA_SF,2022,2,2022-09-18,SF,SEA,SEA,SF,2.0,2626.0,60.0,10.0,-6.0,outdoors,,,0.0,0.0,0.044424143,0.2836055,PUNT,42.0,1.0,0.0,4.0,4.0,832.0,832.0,6-10,41-60,1.0,1.0,,1.0,,,
2022_03_GB_TB,2022,3,2022-09-25,TB,GB,TB,GB,1.0,2741.0,73.0,6.0,-4.0,outdoors,,,0.0,0.0,-0.035415854,0.31669,PUNT,44.0,1.0,0.0,3.0,3.0,694.0,694.0,6-10,61-80,0.5,2.0,,,,,
2022_04_BUF_BAL,2022,4,2022-10-02,BAL,BUF,BAL,BUF,3.0,995.0,66.0,1.0,0.0,outdoors,,,0.0,0.0,2.0449421,0.51654553,GO,43.65204991087344,0.0,0.0,17.0,17.0,2965.0,2965.0,1,61-80,1.0,2.0,0.0,3.0,,,
2022_06_MIN_MIA,2022,6,2022-10-16,MIA,MIN,MIA,MIN,1.0,3187.0,42.0,17.0,0.0,outdoors,,,0.0,0.0,0.25598836,0.5854219,PUNT,36.0,1.0,0.0,2.0,2.0,381.0,381.0,11+,41-60,0.0,1.0,1.0,2.0,,,
2022_06_MIN_MIA,2022,6,2022-10-16,MIA,MIN,MIA,MIN,1.0,2731.0,42.0,28.0,0.0,outdoors,,,0.0,0.0,-0.92930925,0.6014192,PUNT,42.0,1.0,0.0,4.0,4.0,847.0,847.0,11+,41-60,0.0,1.0,1.0,2.0,,,
2022_11_DET_NYG,2022,11,2022-11-20,NYG,DET,NYG,DET,1.0,3486.0,81.0,14.0,0.0,outdoors,35.0,21.0,0.0,0.0,0.8055302,0.45431122,PUNT,51.0,1.0,0.0,1.0,1.0,132.0,132.0,11+,81-100,0.0,1.0,,,-0.2078584,0.4124559641437983,1.9917928
2022_02_HOU_DEN,2022,2,2022-09-18,DEN,HOU,HOU,DEN,1.0,3180.0,64.0,5.0,0.0,outdoors,,,0.0,0.0,-1.0849493,0.38348007,PUNT,48.0,1.0,0.0,3.0,3.0,496.0,496.0,3-5,61-80,,,,,,,
2022_04_JAX_PHI,2022,4,2022-10-02,PHI,JAX,PHI,JAX,1.0,3209.0,53.0,7.0,-7.0,outdoors,,,0.0,0.0,-0.4620131,0.36047035,PUNT,53.0,1.0,0.0,3.0,3.0,484.0,484.0,6-10,41-60,1.0,1.0,1.0,1.0,,,
2022_04_JAX_PHI,2022,4,2022-10-02,PHI,JAX,PHI,JAX,3.0,1673.0,47.0,9.0,6.0,outdoors,,,0.0,0.0,-0.5031682,0.73549056,PUNT,38.0,1.0,0.0,13.0,13.0,2127.0,2127.0,6-10,41-60,1.0,1.0,1.0,1.0,,,
2022_06_MIN_MIA,2022,6,2022-10-16,MIA,MIN,MIA,MIN,2.0,2170.0,26.0,1.0,0.0,outdoors,,,0.0,0.0,0.9979571,0.6556192,FG,44.0,0.0,1.0,8.0,8.0,1327.0,1327.0,1,21-40,1.0,1.0,0.8,5.0,,,
2021_16_WAS_DAL,2021,16,2021-12-26,DAL,WAS,WAS,DAL,3.0,1745.0,75.0,10.0,-35.0,closed,,,0.0,0.0,0.70606416,0.0028557002,PUNT,53.0,1.0,0.0,14.0,14.0,2588.0,2588.0,6-10,61-80,0.0,1.0,0.5,2.0,-0.26146224,0.357056236412297,1.790404
2021_17_JAX_NE,2021,17,2022-01-02,NE,JAX,JAX,NE,4.0,661.0,66.0,1.0,-41.0,outdoors,46.0,4.0,0.0,0.0,-0.9636161,7.191099e-05,PUNT,40.0,1.0,0.0,17.0,17.0,3005.0,3005.0,1,61-80,,,1.0,2.0,0.5866808,0.4220825707846652,2.5968435
2021_18_LAC_LV,2021,18,2022-01-09,LV,LAC,LAC,LV,3.0,1437.0,82.0,1.0,-3.0,dome,,,0.0,0.0,-3.539994,0.30812395,GO,43.65204991087344,0.0,0.0,13.0,13.0,2524.0,2524.0,1,81-100,0.0,2.0,1.0,1.0,-0.13560367,0.4024353548291457,1.7611111
2022_03_HOU_CHI,2022,3,2022-09-25,CHI,HOU,HOU,CHI,2.0,2514.0,56.0,6.0,-3.0,outdoors,,,0.0,0.0,0.2863708,0.36596674,PUNT,46.0,1.0,0.0,8.0,8.0,1321.0,1321.0,6-10,41-60,0.0,1.0,1.0,1.0,,,
2022_04_JAX_PHI,2022,4,2022-10-02,PHI,JAX,PHI,JAX,4.0,825.0,10.0,8.0,6.0,outdoors,,,0.0,0.0,0.1280877,0.8428958,FG,28.0,0.0,1.0,17.0,17.0,2938.0,2938.0,6-10,0-20,0.0,1.0,1.0,1.0,,,
2022_05_DAL_LA,2022,5,2022-10-09,LA,DAL,LA,DAL,1.0,3282.0,46.0,10.0,-6.0,dome,,,0.0,0.0,-4.906374,0.30788916,PUNT,0.0,1.0,0.0,2.0,2.0,375.0,375.0,6-10,41-60,,,1.0,1.0,,,
2022_05_DET_NE,2022,5,2022-10-09,NE,DET,DET,NE,4.0,565.0,31.0,1.0,-26.0,outdoors,,,0.0,0.0,-3.6734295,0.00012249597,GO,43.65204991087344,0.0,0.0,15.0,15.0,3096.0,3096.0,1,21-40,0.4,5.0,0.6666666666666667,3.0,,,
2022_05_HOU_JAX,2022,5,2022-10-09,JAX,HOU,HOU,JAX,4.0,628.0,58.0,6.0,0.0,outdoors,,,0.0,0.0,-0.34763405,0.39910623,PUNT,58.0,1.0,0.0,15.0,15.0,2843.0,2843.0,6-10,41-60,0.0,1.0,1.0,1.0,,,
2022_05_HOU_JAX,2022,5,2022-10-09,JAX,HOU,HOU,JAX,4.0,47.0,49.0,9.0,7.0,outdoors,,,0.0,0.0,-0.119895086,0.9808492,PUNT,36.0,1.0,0.0,19.0,19.0,3716.0,3716.0,6-10,41-60,0.0,1.0,1.0,1.0,,,
2022_05_LV_KC,2022,5,2022-10-10,KC,LV,LV,KC,2.0,1821.0,32.0,2.0,10.0,outdoors,,,0.0,0.0,1.1842188,0.8225485,FG,50.0,0.0,1.0,9.0,9.0,1863.0,1863.0,2,21-40,1.0,1.0,0.25,4.0,,,
